,Name,PriceCurrency,TenforeId,LegalName,ClosePrice,StarRatingM255,SustainabilityRank,QuantitativeRating,CategoryName,Yield_M12,GBRReturnD1,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,GBRReturnM120,MaxFrontEndLoad,OngoingCostActual,PerformanceFeeActual,TransactionFeeActual,MaximumExitCostAcquired,FeeLevel,ManagerTenure,MaxDeferredLoad,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,InvestorTypeRetail,InvestorTypeProfessional,InvestorTypeEligibleCounterparty,ExpertiseBasic,ExpertiseAdvanced,ExpertiseInformed,ReturnProfilePreservation,ReturnProfileGrowth,ReturnProfileIncome,ReturnProfileHedging,ReturnProfileOther,TrackRecordExtension
F00000NGBP,OneFamily Stockmarket 100 Trust IA,GBX,52.8.GB00B737CQ63,OneFamily Stockmarket 100 Trust IA,116.4,2,2,,UK Large-Cap Equity,0.94242,0.61,0.78,-0.09,7.28,8.79,10.65,12.36,-0.68,4.68,,0.0,1.5,0.0,0.04,0.0,,2.75,,277011575.0,1,35378.50094,1,-2.71,0.96,93.84,15.95,0.0,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F0GBR04C33,OneFamily Stockmarket 100 Trust RA,GBX,52.8.GB0006069479,OneFamily Stockmarket 100 Trust RA,230.9,3,2,,UK Large-Cap Equity,1.44679,0.61,0.79,0.0,7.65,9.43,11.28,13.69,0.54,5.94,5.37,0.0,0.35,0.0,0.04,0.0,belowAvg,2.75,,277011575.0,1,35378.50094,2,-1.51,0.96,93.94,15.95,0.07,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F0GBR04DTS,L\u0026G UK Select Equity A Acc,GBX,52.8.GB0006245749,Legal \u0026 General UK Select Equity Fund A Class Accumulation,396.2,2,3,2.0,UK Large-Cap Equity,0.05049,0.2,-0.2,1.12,7.6,12.68,9.63,20.17,2.12,6.86,6.44,0.0,1.37,0.0,0.93,0.0,aboveAvg,3.0,,355769863.0,6,5349.54686,5,0.43,1.25,81.52,22.41,0.17,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000OUU2,L\u0026G UK Select Equity I Acc,GBX,52.8.GB00B8F72V68,Legal \u0026 General UK Select Equity Fund I Class Accumulation,421.8,3,3,2.0,UK Large-Cap Equity,0.5284800000000001,0.21,-0.19,1.18,7.77,13.02,9.93,20.89,2.73,7.49,7.11,0.0,0.78,0.0,0.93,0.0,,3.0,,355769863.0,6,5349.54686,5,1.02,1.25,81.59,22.4,0.2,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F000010FG9,Quilter Investors UK Equity U2 (GBP) Acc,GBP,52.8.GB00BFWK8976,Quilter Investors UK Equity Fund U2 (GBP) Acc,1.167,4,2,2.0,UK Large-Cap Equity,1.7491400000000001,-0.6,-0.85,-0.34,7.66,12.97,11.57,17.45,2.33,,,5.0,,0.0,0.0,0.0,belowAvg,3.08,,312559438.0,1,18178.95833,4,0.81,1.11,95.85,18.31,0.21,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F0GBR04RVX,ASI UK Growth Equity I Acc,GBX,52.8.GB0004333505,ASI UK Growth Equity Fund Institutional Accumulation,431.1,2,1,2.0,UK Large-Cap Equity,1.78762,0.14,0.14,-0.21,6.52,12.65,12.27,14.87,0.07,5.53,5.05,0.0,0.85,0.0,0.21,0.0,,3.17,,104433790.0,2,16401.56092,5,-1.79,1.11,93.13,18.66,0.07,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F0GBR04MNH,Schroder UK Alpha Plus Acc,GBP,52.8.GB0031440133,Schroder UK Alpha Plus Fund A Accumulation GBP,2.494,3,5,1.0,UK Large-Cap Equity,1.51777,0.0,0.0,-1.69,7.31,11.34,10.16,22.31,3.88,6.7,6.99,0.0,1.65,0.0,0.4,,high,3.25,,572934717.0,2,13063.781659999999,4,1.74,1.18,94.1,19.76,0.25,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000MEXQ,Schroder UK Alpha Plus Z Acc,GBP,52.8.GB00B5L33N61,Schroder UK Alpha Plus Fund Z Accumulation GBP,1.018,4,5,2.0,UK Large-Cap Equity,2.12167,0.0,0.0,-1.55,7.57,11.79,10.53,23.26,4.68,7.52,7.8,0.0,0.91,0.0,0.4,,,3.25,,572934717.0,2,13063.781659999999,4,2.5,1.19,94.14,19.78,0.29,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F000010646,MGTS AFH DA UK Alpha I GBP Acc,GBP,52.8.GB00BFMYTD05,MGTS AFH DA Fund - MGTS AFH DA UK Alpha Fund I GBP Accumulation,1.1232,2,3,2.0,UK Large-Cap Equity,2.30762,0.12,0.35,0.58,8.82,13.1,12.66,22.55,1.42,,,0.0,0.65,0.0,0.63,,belowAvg,3.25,0.0,60414742.0,1,19578.48885,4,-0.77,1.19,94.78,19.75,0.13,1,1,1,1,1,1,2,1,1,2.0,2.0,False
F00000YV7N,ASI UK Impact Employ Opprt Eq Inst Acc,GBX,52.8.GB00BZC0J498,ASI UK Impact - Employment Opprtunities Equity Fund Institutional Accumulation,66.38,4,4,3.0,UK Large-Cap Equity,0.45719,0.12,-0.02,1.1,11.02,20.89,15.4,26.78,8.35,,,0.0,0.97,0.0,0.06,0.0,,3.33,0.0,6986015.0,5,2152.39344,5,7.05,1.34,79.1,24.42,0.44,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000YV7P,ASI UK Impact Employ Opprt Eq Inst S Acc,GBX,52.8.GB00BZC0J506,ASI UK Impact - Employment Opprtunities Equity Fund Institutional S Accumulation,67.65,5,4,3.0,UK Large-Cap Equity,0.78115,0.13,-0.01,1.14,11.12,21.11,15.58,27.31,9.01,,,0.0,0.75,0.0,0.06,0.0,,3.33,0.0,6986015.0,5,2152.39344,5,7.66,1.34,79.15,24.43,0.46,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F0GBR04NOX,Aviva Investors UK Lstd Eq Hi Alp1GBPAcc,GBX,52.8.GB0030943236,Aviva Investors UK Listed Equity High Alpha Fund 1 GBP Acc,176.73,1,1,2.0,UK Large-Cap Equity,0.59995,0.06,-0.07,0.33,8.89,24.39,23.49,40.65,2.26,6.53,6.56,0.0,1.0,0.0,0.67,0.0,avg,3.33,,215840309.0,1,9404.74048,5,1.7,1.77,85.51,30.93,0.21,1,1,1,1,1,1,2,1,2,3.0,2.0,False
F0GBR04Z15,Aviva Investors UK Lstd Eq Hi Alp2GBPAcc,GBX,52.8.GB0030944648,Aviva Investors UK Listed Equity High Alpha Fund 2 GBP Acc,303.16,2,1,2.0,UK Large-Cap Equity,0.7986,0.06,-0.06,0.36,8.96,24.57,23.64,41.06,2.57,7.06,7.24,0.0,0.73,0.0,0.67,0.0,,3.33,,215840309.0,1,9404.74048,5,2.0,1.77,85.52,30.94,0.22,1,1,1,1,1,1,2,1,2,3.0,2.0,False
F0GBR04FKN,Aviva Investors UK Lstd Eq Hi Alp B £Acc,GBP,52.8.LU0010020310,Aviva Investors – UK Listed Equity High Alpha Fund B GBP Acc,6.9425,1,1,2.0,UK Large-Cap Equity,0.0,-0.28,-0.3,0.77,9.07,23.33,23.75,38.21,1.63,5.96,6.15,5.0,2.03,0.0,0.77,0.0,high,3.33,,132520720.0,1,9642.87757,5,0.87,1.74,87.84,30.03,0.19,1,1,1,1,1,1,2,1,1,3.0,2.0,False
F00000GVNQ,Royal London UK All Share Tracker Z Acc,GBX,52.8.GB00B533V415,Royal London UK All Share Tracker Fund Z Accumulation,223.9,3,3,4.0,UK Large-Cap Equity,2.0821,0.04,-0.53,0.13,8.16,12.12,11.06,16.13,1.84,6.81,6.57,0.0,0.15,0.0,0.02,0.0,,3.42,,677152460.0,2,21720.81384,3,-0.17,1.03,96.82,16.92,0.16,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F00000LJRH,Royal London UK Equity M Acc,GBX,52.8.GB00B67MDN40,Royal London UK Equity Fund Class M Acc,184.9,4,3,5.0,UK Large-Cap Equity,1.8226799999999999,0.11,0.11,0.6,8.7,12.2,11.92,14.49,2.24,6.97,6.54,0.0,0.67,0.0,0.09,0.0,,3.42,,713865841.0,2,23475.679640000002,3,0.14,0.99,96.19,16.29,0.18,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F0GBR05ZMI,Royal London UK FTSE4Good Tracker,GBX,52.8.GB00B05Q3G94,Royal London UK FTSE4Good Tracker Trust,248.8,3,3,5.0,UK Large-Cap Equity,2.0485599999999997,0.04,-0.08,-0.24,7.15,11.02,11.02,14.44,2.08,6.3,5.78,0.0,0.25,0.0,0.04,0.0,low,3.42,,128611170.0,2,27360.781880000002,2,-0.11,0.98,96.48,16.22,0.16,1,1,1,1,1,1,2,1,3,3.0,2.0,False
F00000ZIAF,MGTS AFH DA UK Multi-Cap Gr I GBP Acc,GBX,52.8.GB00BYXG9X81,MGTS AFH DA Fund - MGTS AFH DA UK Multi-Cap Growth Fund I GBP Accumulation,115.64,3,3,2.0,UK Large-Cap Equity,2.2538099999999996,0.04,0.04,0.29,9.33,13.62,12.75,17.8,2.1,,,0.0,0.4,0.0,0.24,,belowAvg,3.75,0.0,45566408.0,2,19771.161119999997,3,-0.09,1.06,96.03,17.49,0.16,1,1,1,1,1,1,2,1,1,2.0,2.0,False
F0GBR06IAX,Aviva Investors UK Index Tracking 3 £Acc,GBX,52.8.GB0004464995,Aviva Investors UK Index Tracking Fund 3 GBP Acc,274.47,4,3,4.0,UK Large-Cap Equity,2.62066,0.2,0.25,0.03,7.12,11.46,11.93,16.57,2.13,6.88,6.45,0.0,0.2,0.0,0.1,0.0,,4.0,,813716326.0,2,22013.0966,2,-0.02,0.99,99.99,15.99,0.17,1,1,1,1,1,1,2,1,1,3.0,2.0,False
F00000SVD5,Invesco UK Companies UK Y Acc,GBX,52.8.GB00BJ04F653,Invesco UK Companies Fund (UK) Y (Acc),251.47,1,4,1.0,UK Large-Cap Equity,1.6872900000000002,-0.18,0.02,1.19,11.2,14.71,13.98,15.85,-0.55,4.49,,5.0,0.9,0.0,0.54,,avg,4.5,,154906831.0,2,11612.71846,5,-2.41,1.24,93.77,20.75,0.05,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F0GBR04P5W,Invesco UK Companies UK Acc No Trail,GBX,52.8.GB0033031047,Invesco UK Companies Fund (UK) (Accumulation No Trail),464.86,2,4,1.0,UK Large-Cap Equity,1.32903,-0.18,0.01,1.16,11.11,14.54,13.84,15.5,-1.14,3.78,6.7,5.0,1.34,0.0,0.54,,aboveAvg,4.5,,154906831.0,2,11612.71846,5,-3.01,1.24,93.8,20.76,0.02,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F0GBR050J6,Marks \u0026 Spencer UK Selection Acc,GBX,52.8.GB0005652200,The Marks And Spencer Uk Selection Portfolio Acc,638.7,1,2,1.0,UK Large-Cap Equity,1.66795,-0.51,0.03,0.11,4.14,10.81,10.2,13.77,-0.9,3.12,4.52,0.0,,0.0,,,aboveAvg,4.58,,97883420.0,1,21278.81816,5,-2.66,1.3,89.83,22.16,0.04,1,1,1,1,1,1,2,1,1,3.0,2.0,False
F00000XXVT,Vanguard FTSE 100 Idx Unit Tr £ Acc,GBP,52.8.GB00BD3RZ368,Vanguard FTSE 100 Index Unit Trust GBP Acc,123.9848,3,2,3.0,UK Large-Cap Equity,3.7127,0.25,0.29,-0.19,6.13,9.57,11.63,13.31,0.97,,,0.0,0.06,0.0,0.03,0.0,,4.58,,596448713.0,1,35364.89755,1,-1.07,0.95,98.21,15.49,0.1,1,1,1,1,1,1,2,1,2,3.0,2.0,False
F00000MQUX,BlackRock UK Equity D Acc,GBX,52.8.GB00B410CR74,BlackRock UK Equity D Acc,8316.0,5,4,3.0,UK Large-Cap Equity,1.09546,-0.04,-0.02,-0.17,8.15,10.19,8.55,17.03,4.53,9.1,,0.0,0.93,,0.45,,,4.75,,544032970.0,2,16873.04079,3,2.42,1.0,89.97,17.02,0.3,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000OOAU,HSBC FTSE All Share Index C Acc,GBP,52.8.GB00B80QFX11,HSBC FTSE All Share Index Fund C Accumulation,6.5293,3,3,,UK Large-Cap Equity,2.60256,0.06,0.05,0.13,8.17,12.12,11.67,16.39,2.2,7.04,6.55,0.0,0.06,0.0,0.22,,,4.75,,1853876159.0,1,22365.71098,3,-0.18,1.04,96.7,17.14,0.16,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F00000OOAS,HSBC FTSE 100 Index Accumulation C,GBP,52.8.GB00B80QFR50,HSBC FTSE 100 Index Fund Accumulation C,2.4518,3,2,,UK Large-Cap Equity,2.77569,0.08,0.0,-0.17,7.68,10.79,11.19,12.94,1.14,6.35,5.74,0.0,0.09,0.0,0.24,,,4.75,,1109223259.0,1,35349.39071,2,-0.97,0.98,96.43,16.2,0.11,1,1,1,1,1,1,2,1,3,3.0,2.0,True
F0GBR04GPJ,Threadneedle UK Institutional Rtl Acc,GBP,52.8.GB0031833394,Threadneedle UK Institutional Fund Retail Accumulation GBP,1.7498,2,3,2.0,UK Large-Cap Equity,0.9019299999999999,-0.14,0.24,0.98,7.57,13.76,12.61,20.32,1.0,5.71,6.0,3.75,1.52,0.0,0.22,0.0,aboveAvg,5.0,,1029126423.0,1,10820.16129,4,-1.14,1.19,93.35,19.99,0.11,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F0GBR059RK,Threadneedle UK Institutional Ins Acc,GBP,52.8.GB0001451615,Threadneedle UK Institutional Fund Institutional Accumulation GBP,2.0195,3,3,2.0,UK Large-Cap Equity,1.51963,-0.14,0.25,1.04,7.75,14.15,12.94,21.19,1.79,6.58,6.9,0.0,0.8,0.0,0.22,0.0,,5.0,,1029126423.0,1,10820.16129,4,-0.36,1.19,93.33,20.0,0.15,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000H6L3,Royal London UK Dividend Growth A,GBX,52.8.GB00B63H3D38,Royal London UK Dividend Growth Fund A,418.6,4,2,4.0,UK Large-Cap Equity,2.36878,0.14,-0.07,1.45,10.36,16.86,14.78,24.51,5.55,9.79,7.05,0.0,1.27,0.0,0.13,0.0,aboveAvg,5.17,,1015804904.0,5,9709.93758,4,3.49,1.1,91.8,18.52,0.35,1,1,1,1,1,1,2,1,1,3.0,2.0,False
F00000OTEI,Royal London UK Dividend Growth M,GBX,52.8.GB00B63DTG61,Royal London UK Dividend Growth Fund M,223.7,5,2,4.0,UK Large-Cap Equity,2.35947,0.13,-0.04,1.5,10.52,17.12,15.01,25.18,6.17,10.45,7.83,0.0,0.71,0.0,0.13,0.0,,5.17,,1015804904.0,5,9709.93758,4,4.08,1.1,91.84,18.5,0.38,1,1,1,1,1,1,2,1,1,3.0,2.0,True
F00000X3SE,ASI UK Equity Enhanced Index B Acc,GBX,52.8.GB00BRJL8531,ASI UK Equity Enhanced Index Fund B Acc,141.31,3,3,,UK Large-Cap Equity,2.5067,-0.01,0.01,0.04,8.88,13.14,12.51,17.14,1.11,6.49,,0.0,0.21,0.0,0.46,0.0,,5.25,,466118020.0,1,19195.05668,3,-0.99,1.04,96.02,17.17,0.11,1,1,1,1,1,1,2,1,1,3.0,2.0,False
F00000JWFU,iShares UK Equity Index (UK) A Acc,GBX,52.8.GB00B67DVY46,iShares UK Equity Index Fund (UK) A Acc,238.9,3,3,,UK Large-Cap Equity,2.15265,0.04,0.04,0.08,8.05,12.0,11.58,15.91,1.87,6.7,6.23,5.0,0.51,0.0,0.29,,belowAvg,5.25,,11285205172.0,2,22096.380119999998,3,-0.33,1.05,96.79,17.27,0.15,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000UEXJ,iShares UK Equity Index (UK) H Acc,GBX,52.8.GB00BPFJDB84,iShares UK Equity Index Fund (UK) H Acc,140.8,4,3,,UK Large-Cap Equity,2.41362,0.07,0.07,0.14,8.14,12.19,11.75,16.36,2.23,7.1,,5.0,0.05,0.0,0.29,,low,5.25,,11285205172.0,2,22096.380119999998,3,0.03,1.05,96.77,17.29,0.17,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000QJ55,iShares 350 UK Equity Index (UK) A Acc,GBX,52.8.GB00BCDPB242,iShares 350 UK Equity Index Fund (UK) A Acc,149.7,3,3,3.0,UK Large-Cap Equity,2.08272,0.07,0.0,0.0,7.93,11.55,11.22,14.89,1.44,6.4,,5.0,0.51,,0.09,,belowAvg,5.25,,1075558321.0,2,23660.6426,3,-0.77,1.04,97.14,17.08,0.12,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000QJ57,iShares 350 UK Equity Index (UK) L Acc,GBX,52.8.GB00BCDPB572,iShares 350 UK Equity Index Fund (UK) L Acc,155.6,4,3,4.0,UK Large-Cap Equity,2.53087,0.0,0.0,0.0,8.06,11.86,11.46,15.52,2.69,7.3,,0.0,0.21,,0.09,,,5.25,,1075558321.0,2,23660.6426,3,0.47,1.05,96.68,17.2,0.19,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000OJM3,iShares 100 UK Equity Index (UK) A Acc,GBX,52.8.GB00B7VZTZ01,iShares 100 UK Equity Index Fund (UK) A Acc,170.8,3,2,3.0,UK Large-Cap Equity,2.2827599999999997,0.06,0.0,-0.23,7.56,10.62,11.05,12.52,0.77,6.02,,5.0,0.51,,0.24,,belowAvg,5.25,,1849189145.0,1,35361.45911,3,-1.5,1.01,96.68,16.57,0.08,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000MDB1,TM CRUX UK Core Fund A Acc,GBX,52.8.GB00B56N2X45,TM CRUX UK Core Fund A Acc,577.99,4,3,2.0,UK Large-Cap Equity,1.4186,0.25,0.34,-0.69,5.43,12.57,11.99,13.58,3.25,7.11,7.71,4.5,0.88,0.0,0.27,0.0,avg,5.42,,73015301.0,2,12485.54011,2,1.3,0.95,92.74,15.97,0.24,1,1,1,1,1,1,2,1,1,2.0,2.0,False
F00000MDAZ,TM CRUX UK Core Fund B Acc,GBX,52.8.GB00B5839S67,TM CRUX UK Core Fund B Acc,261.81,5,3,2.0,UK Large-Cap Equity,1.39237,0.25,0.34,-0.68,5.45,12.62,12.04,13.69,3.7,7.71,8.42,0.0,0.78,0.0,0.27,0.0,,5.42,,73015301.0,2,12485.54011,2,1.74,0.95,92.71,15.98,0.27,1,1,1,1,1,1,2,1,1,2.0,2.0,False
F0GBR064N7,JOHCM UK Opportunities A GBP Acc,GBP,52.8.GB00B0LLB641,J O Hambro Capital Management UK Opportunities Fund Class A GBP Acc,3.335,4,4,3.0,UK Large-Cap Equity,2.1324099999999997,0.03,-0.12,-0.24,8.1,12.29,11.06,16.45,5.07,5.82,7.84,5.0,0.88,0.0,0.56,0.0,avg,5.5,,307526877.0,5,6993.87045,1,2.85,0.75,89.91,12.77,0.38,1,1,1,1,1,1,2,1,2,2.0,1.0,False
F00000XWYS,Threadneedle UK Equity Opps Ins Acc GBP,GBP,52.8.GB00BD2BT151,Threadneedle UK Equity Opportunities Fund Institutional Accumulation GBP,1.1267,1,4,2.0,UK Large-Cap Equity,0.7993,0.02,0.45,0.48,7.07,14.92,13.88,19.96,-0.73,,,0.0,1.58,0.0,0.05,0.0,,5.5,,76302906.0,4,8724.3458,5,-2.83,1.31,91.43,22.22,0.04,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000WF4U,JPM UK Equity Plus S Net Acc,GBP,52.8.GB00BYMFGF73,JPM UK Equity Plus Fund S Net Accumulation,1.22,4,1,5.0,UK Large-Cap Equity,2.15815,-0.25,-0.25,0.91,12.03,17.76,16.08,22.01,4.28,,,0.0,0.49,,1.06,,,5.75,,109798088.0,2,15286.624240000001,4,2.46,1.04,91.11,17.65,0.3,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000WB5V,JPM UK Equity Plus C Net Acc,GBP,52.8.GB00BW4Q9B11,JPM UK Equity Plus Fund C Net Accumulation,1.631,5,1,5.0,UK Large-Cap Equity,1.8865599999999998,-0.24,-0.24,0.93,11.94,17.59,16.0,21.54,4.05,10.08,,0.0,0.83,,1.06,,,5.75,,109798088.0,2,15286.624240000001,3,2.23,1.04,91.18,17.63,0.29,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000W9ND,State Street UK Index Equity I GBP,GBP,52.8.LU1159238465,State Street UK Index Equity Fund I GBP,13.9024,2,2,3.0,UK Large-Cap Equity,0.0,0.3,0.22,-0.13,6.61,10.11,11.94,12.39,0.16,5.62,5.31,0.0,0.3,0.0,0.05,,,5.75,,168814711.0,1,37201.27952,1,-2.2,0.95,97.93,15.56,0.03,1,1,1,1,1,1,3,1,3,3.0,2.0,True
F00000PBNN,Ninety One UK Alpha R £ Acc,GBX,52.8.GB00B8CN0P72,Ninety One UK Alpha Fund R GBP Acc,209.79,3,2,,UK Large-Cap Equity,1.36991,0.05,0.07,-0.11,6.98,9.65,8.47,9.92,2.59,6.44,,0.0,1.07,0.0,0.25,0.0,aboveAvg,6.42,,1934170905.0,2,17319.506559999998,1,0.71,0.94,90.76,16.02,0.21,1,1,1,1,1,1,2,1,1,2.0,2.0,False
F0GBR04RP4,Ninety One UK Alpha A Acc,GBX,52.8.GB0031075228,Ninety One UK Alpha A GBP Acc,2762.21,4,2,,UK Large-Cap Equity,0.9309799999999999,0.05,0.06,-0.15,6.85,9.38,8.24,9.38,2.08,5.91,8.64,0.0,1.56,0.0,0.25,0.0,high,6.42,,1934170905.0,2,17319.506559999998,2,0.21,0.94,90.76,16.02,0.18,1,1,1,1,1,1,2,1,1,2.0,2.0,False
F00000T2LI,Ninety One UK Alpha J £ Acc,GBX,52.8.GB00BJFLDM36,Ninety One UK Alpha Fund J GBP Acc,150.95,5,2,,UK Large-Cap Equity,1.67393,0.05,0.07,-0.08,7.07,9.85,8.64,10.31,2.95,6.82,9.32,0.0,0.72,0.0,0.25,0.0,avg,6.42,,1934170905.0,2,17319.506559999998,2,1.06,0.94,90.76,16.03,0.23,1,1,1,1,1,1,2,1,1,2.0,2.0,True
F000000LLW,Ninety One GSF UK Alpha A Acc GBP,GBP,52.8.LU0345775018,Ninety One Global Strategy Fund - UK Alpha Fund A Acc GBP,20.0,4,2,3.0,UK Large-Cap Equity,0.0,0.2,0.25,-0.55,6.33,9.23,8.58,10.01,1.85,5.7,6.75,5.0,1.9,0.0,0.24,0.0,high,6.42,0.0,354687537.0,2,17866.324780000003,1,0.03,0.91,93.8,15.26,0.17,1,1,1,1,1,1,2,1,1,2.0,2.0,True
F00000NF4R,Threadneedle (Lux) UK Eqs AG GBP Acc,GBP,52.8.LU0713318490,Threadneedle (Lux) - UK Equities Class AG GBP Accumulation Shares,29.6579,2,4,,UK Large-Cap Equity,0.0,0.47,0.39,-0.11,5.69,11.45,10.6,17.14,0.79,4.69,,5.0,1.79,0.0,0.18,0.0,high,6.75,,337689264.0,1,16836.32569,4,-1.65,1.19,97.76,19.43,0.08,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000MF1W,Threadneedle UK Ins Acc GBP,GBP,52.8.GB00B630YG26,Threadneedle UK Fund Institutional Accumulation GBP,1.1598,3,4,,UK Large-Cap Equity,1.52825,0.22,0.19,0.09,6.82,12.29,10.5,17.2,1.32,5.53,7.43,0.0,1.05,0.0,0.22,0.0,,6.75,,1875325109.0,1,16836.32569,4,-0.83,1.24,94.55,20.72,0.13,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F0GBR04S1J,Fidelity Index UK A-Acc,GBP,52.8.GB0003875324,Fidelity Index UK Fund A-Accumulation,1.1794,3,2,,UK Large-Cap Equity,2.19633,-0.03,-0.03,0.03,7.99,12.03,11.5,15.85,1.73,6.81,6.28,0.0,0.3,0.0,0.07,,belowAvg,6.75,,2998035716.0,2,22045.24762,3,-0.46,1.03,97.38,16.93,0.14,1,1,1,1,1,1,3,1,3,3.0,2.0,False
F00000TGGO,VT Vanneck Equity A GBP Acc,GBX,52.8.GB00BJ4G2889,VT Vanneck Equity Fund A GBP Accumulation,239.47,4,3,2.0,UK Large-Cap Equity,2.80728,0.19,0.55,0.28,8.67,9.31,9.09,11.9,4.84,7.11,6.68,0.0,1.69,0.0,0.16,,high,7.08,,70560425.0,2,45500.81053,1,2.42,0.85,93.12,14.21,0.33,1,1,1,1,1,1,2,1,1,2.0,2.0,True
F00000TGFI,VT Vanneck Equity B GBP Acc,GBX,52.8.GB00BJ4G2B16,VT Vanneck Equity Fund B GBP Accumulation,261.17900000000003,5,3,2.0,UK Large-Cap Equity,2.8170900000000003,0.19,0.57,0.34,8.88,9.73,9.46,12.77,5.66,7.93,,0.0,0.92,0.0,0.16,,,7.08,,70560425.0,2,45500.81053,1,3.19,0.85,93.1,14.22,0.39,1,1,1,1,1,1,2,1,1,2.0,2.0,True
F00000XY8K,Majedie Asset Management UK Eq Z EUR Acc,EUR,52.8.IE00BD7YFT97,Majedie Asset Management UK Equity Fund Class Z EUR Accumulation,1.2351,2,4,2.0,UK Large-Cap Equity,0.0,-0.01,-0.19,1.7,8.38,20.09,16.76,24.01,1.52,,,0.0,0.8,0.0,0.25,0.0,avg,7.25,,57835299.0,5,9496.51425,3,-1.04,1.04,93.24,17.41,0.1,1,1,1,1,1,1,2,1,2,2.0,2.0,False
F00000VEBL,Majedie Asset Management UK Eq GBP A Acc,GBP,52.8.IE00BW0DL879,Majedie Asset Management UK Equity Fund A Acc,1.224,3,4,2.0,UK Large-Cap Equity,0.0,0.39,-0.31,0.85,8.56,13.21,11.38,18.72,0.11,5.2,6.88,0.0,1.65,0.0,0.25,0.0,high,7.25,0.0,57835299.0,5,9496.51425,3,-1.88,1.06,94.26,17.58,0.06,1,1,1,1,1,1,2,1,2,2.0,2.0,True
F00000QQTA,Jupiter UK Alpha Fund (IRL) L USD Acc,USD,52.8.IE00BFWH6509,Jupiter UK Alpha Fund (IRL) L USD Acc,11.7929,2,3,,UK Large-Cap Equity,0.0,0.86,-0.26,1.99,10.81,22.98,17.06,35.83,4.2,6.41,,5.0,1.95,0.0,0.01,,high,7.5,,51717570.0,1,14070.913830000001,5,0.27,1.23,93.62,20.55,0.18,1,1,1,1,1,1,2,1,2,3.0,2.0,False
F00000QQTC,Jupiter UK Alpha Fund (IRL) I EUR Acc,EUR,52.8.IE00BFWH6616,Jupiter UK Alpha Fund (IRL) I EUR Acc,10.7899,3,3,,UK Large-Cap Equity,0.0,0.27,0.11,1.16,8.18,22.74,18.36,26.68,3.61,5.59,,0.0,1.2,0.0,0.01,,,7.5,,51717570.0,1,14070.913830000001,5,1.08,1.24,93.26,20.69,0.22,1,1,1,1,1,1,2,1,2,3.0,2.0,False
F0GBR04APW,BGF United Kingdom A2,GBP,,BlackRock Global Funds - United Kingdom Fund A2,132.68,5,4,,UK Large-Cap Equity,0.0,0.41,0.23,0.04,8.37,9.07,7.64,17.82,5.03,9.35,7.62,5.2632,1.83,,0.7,,high,7.67,0.0,406117378.0,3,17200.80421,3,3.31,0.83,68.74,16.23,0.34,1,1,1,1,1,1,3,1,1,3.0,2.0,False
F00000QKW2,LF Canlife UK Equity B Acc,GBX,52.8.GB00B9J7Y574,LF Canlife UK Equity Fund B Accumulation,128.59,1,3,1.0,UK Large-Cap Equity,1.3886,0.07,0.12,0.24,9.1,14.25,13.25,18.34,0.34,3.81,,4.75,1.04,0.0,0.77,0.0,avg,7.67,,662673809.0,2,22067.70508,4,-1.62,1.12,94.31,18.68,0.08,1,1,1,1,1,1,2,1,3,3.0,2.0,False
