,Name,StarRatingM255,SustainabilityRank,CategoryName,Yield_M12,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,MaxFrontEndLoad,OngoingCostActual,TransactionFeeActual,ManagerTenure,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,ReturnProfileIncome,ReturnProfileHedging,TrackRecordExtension,P_E,P_B,P_Sales,P_CashFlow,Dividend_Yield_Percent,Long_term_earning_Percent,Historical_earning_Percent,Sales_growth_percent,Cashflow_growth_percent,Book_value_growth_percent,Equity_Holding,Other_Holding,Assets_in_top10_holdings_percent,Top3_sector_percent,Top5_sector_percent,giant_percent,large_percent,mid_percent,small_percent,micro_percent,Style,Style_5_Min,Style_5_Max,Yield,Yield_5_Min,Yield_5_Max,Momentum,Momentum_5_Min,Momentum_5_Max,Quality,Quality_5_Min,Quality_5_Max,Volatility,Volatility_5_Min,Volatility_5_Max,Liquidity,Liquidity_5_Min,Liquidity_5_Max,Size,Size_5_Min,Size_5_Max,Cat_Flex-Cap,Cat_Income,Cat_Large-Cap,Cat_Mid_Small-Cap,Cat_Miscellaneous
F00000V2ZP,MFS Meridian European Core Eq N1 USD,3,4,Large-Cap,0.0,9.99,15.58,11.6,36.58,8.43,11.37,3.0,2.55,0.06,12.92,124207372.0,2,24082.77175,3,-5.46,1.1,91.41,14.86,0.46,3,3,3.0,0,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57,70.0,12,29.0,50.61,74.26,31.41,43.62,17.36,4.22,0.0,28.19,17.79,38.82,62.84,56.47,84.36,82.83,21.58,84.59,66.05,18.75,67.28,77.48,57.37,89.5,69.32,36.44,79.78,47.88,38.04,51.32,0,0,1,0,0
F00000QBOA,MFS Meridian European Core Eq W1 EUR,3,4,Large-Cap,0.0,9.15,16.32,13.34,29.35,9.11,11.44,0.0,1.0,0.06,12.92,124207372.0,2,24082.77175,4,-4.01,1.12,92.48,15.08,0.56,3,3,3.0,0,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57,70.0,12,29.0,50.61,74.26,31.41,43.62,17.36,4.22,0.0,28.19,17.79,38.82,62.84,56.47,84.36,82.83,21.58,84.59,66.05,18.75,67.28,77.48,57.37,89.5,69.32,36.44,79.78,47.88,38.04,51.32,0,0,1,0,0
F00000WN9T,MFS Meridian European Core Eq W1 GBP,3,4,Large-Cap,0.0,9.33,8.77,8.77,23.59,8.2,13.19,0.0,1.0,0.06,12.92,124207372.0,2,24082.77175,4,-4.11,1.12,92.7,15.03,0.56,3,3,3.0,0,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57,70.0,12,29.0,50.61,74.26,31.41,43.62,17.36,4.22,0.0,28.19,17.79,38.82,62.84,56.47,84.36,82.83,21.58,84.59,66.05,18.75,67.28,77.48,57.37,89.5,69.32,36.44,79.78,47.88,38.04,51.32,0,0,1,0,0
F00000V2ZR,MFS Meridian European Core Eq W1 USD,3,4,Large-Cap,0.0,10.37,16.44,12.36,38.62,10.1,13.09,0.0,1.0,0.06,12.92,124207372.0,2,24082.77175,4,-3.93,1.11,91.46,14.87,0.56,3,3,3.0,0,21.6,2.71,2.64,19.34,1.78,9.52,-3.18,-1.71,1.41,3.57,70.0,12,29.0,50.61,74.26,31.41,43.62,17.36,4.22,0.0,28.19,17.79,38.82,62.84,56.47,84.36,82.83,21.58,84.59,66.05,18.75,67.28,77.48,57.37,89.5,69.32,36.44,79.78,47.88,38.04,51.32,0,0,1,0,0
F0GBR04HQC,MFS Meridian European Research A1 EUR,5,3,Large-Cap,0.0,6.27,12.91,10.4,22.88,7.78,8.63,6.0,1.91,0.23,15.42,2400257298.0,2,26839.643119999997,1,1.36,0.86,95.49,13.39,0.53,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F0GBR04W07,MFS Meridian European Research A1 USD,5,3,Large-Cap,0.0,7.44,13.05,9.43,31.65,8.74,10.25,6.0,1.92,0.23,15.42,2400257298.0,2,26839.643119999997,1,1.33,0.84,95.19,13.15,0.53,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F00000V2WT,MFS Meridian European Research C1 USD,3,3,Large-Cap,0.0,7.22,12.61,9.01,30.66,7.93,9.43,0.0,2.67,0.23,15.42,2400257298.0,2,26839.643119999997,1,0.57,0.84,95.11,13.14,0.48,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F0GBR05ZUF,MFS Meridian European Research I1 EUR,5,3,Large-Cap,0.0,6.55,13.53,10.93,24.23,8.96,9.81,0.0,0.83,0.23,15.42,2400257298.0,2,26839.643119999997,1,2.45,0.86,95.5,13.41,0.62,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F0GBR05ZUG,MFS Meridian European Research I1 GBP,5,3,Large-Cap,0.0,6.67,6.15,6.38,18.6,8.02,11.54,0.0,0.83,0.23,15.42,2400257298.0,2,26839.643119999997,1,2.37,0.85,95.2,13.34,0.61,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F0GBR06PBW,MFS Meridian European Research I1 USD,5,3,Large-Cap,0.0,7.73,13.68,9.95,33.11,9.93,11.45,0.0,0.83,0.23,15.42,2400257298.0,2,26839.643119999997,1,2.41,0.84,95.16,13.18,0.61,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F00000PMQL,MFS Meridian European Research N1 USD,4,3,Large-Cap,0.0,7.32,12.8,9.2,31.01,8.19,9.69,3.0,2.42,0.23,15.42,2400257298.0,2,26839.643119999997,1,0.82,0.84,95.22,13.17,0.49,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F00000QBO2,MFS Meridian European Research W1 EUR,5,3,Large-Cap,0.0,6.5,13.44,10.89,24.12,8.86,9.71,0.0,0.91,0.23,15.42,2400257298.0,2,26839.643119999997,2,2.34,0.86,95.49,13.44,0.61,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F00000V2WW,MFS Meridian European Research W1 USD,5,3,Large-Cap,0.0,7.76,13.66,9.94,32.99,9.83,11.35,0.0,0.92,0.23,15.42,2400257298.0,2,26839.643119999997,1,2.31,0.84,95.14,13.18,0.61,3,3,3.0,0,19.51,2.03,2.26,13.18,2.03,9.41,-7.18,-2.38,1.65,3.45,86.0,18,28.0,46.51,69.46,34.45,37.63,22.1,2.52,0.0,27.02,23.38,42.44,49.1,38.54,66.5,83.58,17.66,86.15,59.28,23.42,61.42,60.16,38.61,85.62,45.04,28.4,73.33,53.15,47.02,64.41,0,0,1,0,0
F0GBR04UGX,MFS Meridian European Smlr Coms A1 EUR,4,4,Mid_Small-Cap,0.0,8.03,16.24,11.9,30.1,8.25,8.78,6.0,1.97,0.1,19.58,478360454.0,6,3941.5821899999996,1,0.5,0.86,95.52,15.8,0.52,3,3,3.0,0,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F0GBR05ZUU,MFS Meridian European Smlr Coms A1 USD,4,4,Mid_Small-Cap,0.0,9.23,16.39,10.89,39.42,9.22,10.4,6.0,1.97,0.1,19.58,478360454.0,6,3941.5821899999996,1,0.48,0.84,95.2,15.55,0.52,3,3,3.0,0,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F00000V2ZU,MFS Meridian European Smlr Coms C1 USD,2,4,Mid_Small-Cap,0.0,9.03,15.97,10.51,38.34,8.39,9.58,0.0,2.72,0.1,19.58,478360454.0,6,3941.5821899999996,1,-0.26,0.84,95.22,15.53,0.47,3,3,3.0,0,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F0GBR05ZUT,MFS Meridian European Smlr Coms I1 EUR,4,4,Mid_Small-Cap,0.0,8.31,16.81,12.39,31.4,9.32,9.86,0.0,0.98,0.1,19.58,478360454.0,6,3941.5821899999996,1,1.49,0.86,95.52,15.81,0.58,3,3,3.0,0,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F00000QBOB,MFS Meridian European Smlr Coms I1 USD,3,4,Mid_Small-Cap,0.0,9.52,16.99,11.41,40.83,10.3,11.5,0.0,0.98,0.1,19.58,478360454.0,6,3941.5821899999996,1,1.48,0.84,95.23,15.54,0.58,3,3,3.0,0,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F00000PMQM,MFS Meridian European Smlr Coms N1 USD,2,4,Mid_Small-Cap,0.0,9.1,16.1,10.65,38.73,8.66,9.85,3.0,2.47,0.1,19.58,478360454.0,6,3941.5821899999996,1,-0.01,0.84,95.19,15.51,0.49,3,3,3.0,0,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F00000QBOC,MFS Meridian European Smlr Coms W1 EUR,4,4,Mid_Small-Cap,0.0,8.26,16.67,12.31,31.12,9.07,9.6,0.0,1.22,0.1,19.58,478360454.0,6,3941.5821899999996,1,1.26,0.86,95.5,15.81,0.57,3,3,3.0,1,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F00000V2ZX,MFS Meridian European Smlr Coms W1 USD,4,4,Mid_Small-Cap,0.0,9.43,16.87,11.3,40.49,10.04,11.22,0.0,1.22,0.1,19.58,478360454.0,6,3941.5821899999996,1,1.22,0.84,95.17,15.55,0.57,3,3,3.0,1,21.54,2.35,2.08,15.9,1.37,10.3,-3.25,1.2,1.4,9.87,99.0,10,29.0,52.38,72.36,0.58,21.75,51.33,22.39,2.14,17.44,9.04,21.17,88.56,82.96,92.27,75.74,6.58,89.3,14.11,11.23,52.48,33.2,18.47,47.73,71.0,34.58,85.58,14.82,14.27,18.18,0,0,0,1,0
F0GBR04GNL,MFS Meridian European Value A1 EUR,5,4,Large-Cap,0.0,8.44,14.72,11.75,28.04,10.56,10.46,6.0,1.9,0.13,8.33,4035157868.0,2,27737.65512,1,4.3,0.81,88.87,13.52,0.72,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F000000JYQ,MFS Meridian European Value A1 GBP,5,4,Large-Cap,0.0,8.57,7.29,7.17,22.28,9.62,12.19,6.0,1.9,0.13,8.33,4035157868.0,2,27737.65512,1,4.24,0.8,87.84,13.51,0.71,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F0GBR05ZUV,MFS Meridian European Value A1 USD,5,4,Large-Cap,0.0,9.63,14.89,10.75,37.2,11.55,12.1,6.0,1.9,0.13,8.33,4035157868.0,2,27737.65512,1,4.27,0.8,88.38,13.3,0.72,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F0GBR05ZUX,MFS Meridian European Value I1 EUR,5,4,Large-Cap,0.0,8.73,15.3,12.25,29.34,11.66,11.55,0.0,0.91,0.13,8.33,4035157868.0,2,27737.65512,1,5.3,0.81,88.86,13.53,0.79,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F00000MSZG,MFS Meridian European Value I1 GBP,5,4,Large-Cap,0.0,8.85,7.8,7.64,23.48,10.7,13.31,0.0,0.91,0.13,8.33,4035157868.0,2,27737.65512,2,5.22,0.8,87.81,13.52,0.78,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F00000PY4P,MFS Meridian European Value I1 USD,5,4,Large-Cap,0.0,9.95,15.46,11.27,38.62,12.64,13.21,0.0,0.91,0.13,8.33,4035157868.0,2,27737.65512,1,5.24,0.8,88.25,13.3,0.79,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F00000PMQP,MFS Meridian European Value N1 EUR,5,4,Large-Cap,0.0,8.32,14.46,11.47,27.43,10.0,9.9,3.0,2.4,0.13,8.33,4035157868.0,2,27737.65512,1,3.8,0.81,88.84,13.52,0.68,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F00000PMQQ,MFS Meridian European Value N1 USD,5,4,Large-Cap,0.0,9.52,14.62,10.51,36.53,11.01,11.55,3.0,2.4,0.13,8.33,4035157868.0,2,27737.65512,1,3.77,0.8,88.36,13.3,0.68,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F00000QBO8,MFS Meridian European Value W1 EUR,5,4,Large-Cap,0.0,8.67,15.14,12.08,29.03,11.38,11.29,0.0,1.15,0.13,8.33,4035157868.0,2,27737.65512,1,5.06,0.81,88.82,13.54,0.78,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F00000WN9U,MFS Meridian European Value W1 GBP,5,4,Large-Cap,0.0,8.8,7.65,7.53,23.16,10.44,13.03,0.0,1.15,0.13,8.33,4035157868.0,2,27737.65512,1,4.99,0.8,87.64,13.51,0.77,3,3,3.0,1,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F00000GVOK,MFS Meridian European Value W1 USD,5,4,Large-Cap,0.0,9.85,15.3,11.12,38.25,12.39,12.95,0.0,1.15,0.13,8.33,4035157868.0,2,27737.65512,1,5.01,0.8,88.31,13.33,0.78,3,3,3.0,0,22.97,2.81,2.73,19.46,1.72,8.48,-4.78,0.33,2.55,2.67,63.0,17,31.0,54.61,75.27,29.25,52.88,15.18,1.0,0.0,25.26,8.45,31.36,63.52,61.38,86.65,81.45,11.41,90.85,49.11,22.39,57.67,87.34,47.21,94.93,64.76,31.33,80.24,56.74,41.67,62.74,0,0,1,0,0
F000002ILB,Mirabaud - Discovery Europe A EUR Acc,3,2,Mid_Small-Cap,0.0,8.46,25.64,18.58,48.34,7.06,10.8,0.0,1.83,0.59,5.58,93452111.0,9,854.39397,3,-1.03,1.01,90.11,21.24,0.41,3,3,3.0,0,21.6,2.26,1.51,17.18,1.33,15.83,-8.29,8.73,10.67,12.03,42.0,2,42.0,71.33,88.22,0.0,0.0,19.66,61.71,15.33,14.59,2.42,42.42,91.93,36.97,99.39,20.31,1.0,86.28,52.77,3.09,60.98,9.74,3.31,70.27,79.43,48.58,97.08,5.37,2.94,68.16,0,0,0,1,0
F00000WLBU,Mirabaud - Discovery Europe D GBP Acc,3,2,Mid_Small-Cap,0.0,9.31,18.76,14.39,44.5,7.15,13.61,0.0,1.08,0.59,5.58,93452111.0,9,854.39397,3,-0.28,1.01,90.12,21.25,0.45,3,3,3.0,0,21.6,2.26,1.51,17.18,1.33,15.83,-8.29,8.73,10.67,12.03,42.0,2,42.0,71.33,88.22,0.0,0.0,19.66,61.71,15.33,14.59,2.42,42.42,91.93,36.97,99.39,20.31,1.0,86.28,52.77,3.09,60.98,9.74,3.31,70.27,79.43,48.58,97.08,5.37,2.94,68.16,0,0,0,1,0
F00000WLB9,Mirabaud-Discovery Eur ex UK D GBP Acc,2,2,Mid_Small-Cap,0.0,13.01,20.24,16.55,43.44,7.99,13.54,0.0,1.08,0.47,5.58,42214159.42,9,1031.9908699999999,4,-1.24,1.05,92.32,21.23,0.49,3,3,3.0,0,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9,36.0,2,41.0,64.37,90.34,0.0,0.0,16.84,74.93,2.28,16.58,3.24,29.34,90.98,86.33,99.41,20.73,1.0,89.58,62.91,6.4,66.28,11.35,4.23,28.5,60.43,51.31,98.18,6.26,4.64,10.85,0,0,0,1,0
F00000WLBE,Mirabaud-Discovery Eur ex UK I GBP Acc,3,2,Mid_Small-Cap,0.0,13.04,20.27,16.58,43.54,8.07,13.61,0.0,1.01,0.47,5.58,42214159.42,9,1031.9908699999999,4,-1.16,1.05,92.33,21.24,0.5,3,3,3.0,0,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9,36.0,2,41.0,64.37,90.34,0.0,0.0,16.84,74.93,2.28,16.58,3.24,29.34,90.98,86.33,99.41,20.73,1.0,89.58,62.91,6.4,66.28,11.35,4.23,28.5,60.43,51.31,98.18,6.26,4.64,10.85,0,0,0,1,0
F00000WLBH,Mirabaud-Discovery Eur ex UK S GBP Acc,3,2,Mid_Small-Cap,0.0,13.1,20.42,16.7,43.89,8.33,13.89,0.0,0.76,0.47,5.58,42214159.42,9,1031.9908699999999,4,-0.92,1.05,92.33,21.23,0.51,3,3,3.0,0,23.92,2.38,1.01,15.23,1.66,18.15,-0.28,8.49,35.67,5.9,36.0,2,41.0,64.37,90.34,0.0,0.0,16.84,74.93,2.28,16.58,3.24,29.34,90.98,86.33,99.41,20.73,1.0,89.58,62.91,6.4,66.28,11.35,4.23,28.5,60.43,51.31,98.18,6.26,4.64,10.85,0,0,0,1,0
F000002ILI,Mirabaud - Discovery Europe I EUR Acc,3,2,Mid_Small-Cap,0.0,8.69,26.16,19.01,49.55,7.93,11.71,0.0,1.01,0.59,5.58,93452111.0,9,854.39397,3,-0.22,1.01,90.14,21.25,0.45,3,3,3.0,0,21.6,2.26,1.51,17.18,1.33,15.83,-8.29,8.73,10.67,12.03,42.0,2,42.0,71.33,88.22,0.0,0.0,19.66,61.71,15.33,14.59,2.42,42.42,91.93,36.97,99.39,20.31,1.0,86.28,52.77,3.09,60.98,9.74,3.31,70.27,79.43,48.58,97.08,5.37,2.94,68.16,0,0,0,1,0
F00000MQHY,Mirabaud Eqs Swiss Sm & Mid A CHF Acc,3,3,Mid_Small-Cap,0.0,8.41,19.49,15.91,36.71,8.75,13.73,0.0,1.8,0.05,5.75,1001691143.0,6,4356.658579999999,4,2.34,0.99,93.16,16.13,0.65,3,3,3.0,0,21.97,3.0,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89,49.0,2,40.0,68.07,90.05,0.0,35.99,35.83,16.31,5.21,23.35,12.74,27.92,65.21,60.2,93.41,34.47,6.46,90.23,10.07,2.72,12.9,69.69,23.46,91.43,29.87,13.29,89.29,18.58,15.5,19.78,0,0,0,1,0
F00000W3Z5,Mirabaud Eqs Swiss Sm & Mid D GBP Acc,4,3,Mid_Small-Cap,0.0,11.0,11.44,10.89,31.09,11.08,16.55,0.0,1.05,0.05,5.75,1001691143.0,6,4356.658579999999,4,3.08,0.99,93.16,16.14,0.7,3,3,3.0,0,21.97,3.0,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89,49.0,2,40.0,68.07,90.05,0.0,3.6,56.64,24.56,1.24,23.35,12.74,27.92,65.21,60.2,93.41,34.47,6.46,90.23,10.07,2.72,12.9,69.69,23.46,91.43,29.87,13.29,89.29,18.58,15.5,19.78,0,0,0,1,0
F00000MQHZ,Mirabaud Eqs Swiss Sm & Mid I CHF Acc,4,3,Mid_Small-Cap,0.0,8.63,19.97,16.32,37.78,9.61,14.69,0.0,1.0,0.05,5.75,1001691143.0,6,4356.658579999999,5,3.13,0.99,93.17,16.13,0.7,3,3,3.0,1,21.97,3.0,1.57,14.29,3.02,9.35,10.13,3.98,29.99,5.89,49.0,2,40.0,68.07,90.05,0.0,35.99,35.83,16.31,5.21,23.35,12.74,27.92,65.21,60.2,93.41,34.47,6.46,90.23,10.07,2.72,12.9,69.69,23.46,91.43,29.87,13.29,89.29,18.58,15.5,19.78,0,0,0,1,0
F00000QS7B,Mirova Euro Sustainable Equity I/A EUR,4,5,Large-Cap,0.0,7.89,14.65,13.02,26.73,8.54,9.73,0.0,1.01,0.06,7.58,854655902.0,2,25315.46508,2,1.61,0.95,98.64,17.31,0.49,3,3,3.0,1,17.76,1.64,1.27,9.48,1.38,10.41,-2.95,-0.84,5.08,1.75,59.0,2,31.0,47.49,74.44,34.39,41.4,18.19,0.47,0.91,33.96,23.99,64.58,76.56,60.77,83.47,37.93,19.03,85.12,80.54,28.29,83.78,58.13,35.36,88.29,57.23,23.66,76.77,57.38,55.24,66.69,0,0,1,0,0
F00000QS7C,Mirova Euro Sustainable Equity R/A EUR,3,5,Large-Cap,0.0,7.66,14.18,12.59,25.8,7.8,8.92,4.0,1.85,0.06,7.58,854655902.0,2,25315.46508,2,0.92,0.95,98.61,17.32,0.45,3,3,3.0,1,17.76,1.64,1.27,9.48,1.38,10.41,-2.95,-0.84,5.08,1.75,59.0,2,31.0,47.49,74.44,34.39,41.4,18.19,0.47,0.91,33.96,23.99,64.58,76.56,60.77,83.47,37.93,19.03,85.12,80.54,28.29,83.78,58.13,35.36,88.29,57.23,23.66,76.77,57.38,55.24,66.69,0,0,1,0,0
