SecId,Name,StarRatingM255,SustainabilityRank,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,GBRReturnM60,MaxFrontEndLoad,OngoingCostActual,TransactionFeeActual,ManagerTenure,FundTNAV,EquityStyleBox,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,ReturnProfileIncome,ReturnProfileHedging,TrackRecordExtension,Cat_Flex-Cap,Cat_Income,Cat_Large-Cap,Cat_Mid_Small-Cap,Cat_Miscellaneous
F000002NYU,Threadneedle (Lux) Pan Eurp SmCp Opps IE,4,3,0.0,-0.18,1.69,6.76,18.18,11.28,36.01,13.13,14.81,0.0,1.09,0.24,2.17,857153579.0,6,2338.88357,2,5.54,0.85,90.18,17.91,0.76,3,3,3.0,False,0,0,0,1,0
F00000WQ4L,Trojan Ethical Income Fund I Acc,4,4,2.0287900000000003,0.46,-0.01,7.67,6.12,4.96,6.59,5.77,6.08,0.0,1.52,0.15,5.42,302014571.0,2,17420.33731,1,3.62,0.62,76.4,11.54,0.46,2,1,2.0,False,0,1,0,0,0
F00000QQTA,Jupiter UK Alpha Fund (IRL) L USD Acc,2,3,0.0,-0.26,1.99,10.81,22.98,17.06,35.83,4.2,6.41,5.0,1.95,0.01,7.5,51717570.0,1,14070.91383,5,0.27,1.23,93.62,20.55,0.18,2,2,3.0,False,0,0,1,0,0
F00000VEYO,Ninety One UK Equity Income I Acc,5,4,1.7588,0.31,0.5,10.22,9.97,9.11,9.93,5.02,7.45,0.0,0.82,0.39,1.83,162259914.0,2,18647.47401,1,2.97,0.78,75.2,14.55,0.35,2,1,2.0,True,0,1,0,0,0
F00000SFKV,Fidelity Index Europe ex UK P Acc,3,3,1.52303,1.66,5.77,10.16,11.48,10.44,25.65,9.26,12.72,0.0,0.1,0.12,6.75,374850956.0,2,41590.70675,3,-0.27,1.05,98.47,16.18,0.57,3,3,3.0,False,0,0,0,0,1
F0GBR04CJR,BMO UK Smaller Companies 1 Acc,3,1,0.0,0.33,3.47,11.19,22.69,18.07,39.18,5.15,11.18,5.0,1.85,0.29,16.58,31068397.0,8,690.05503,3,-2.68,0.92,89.45,23.26,0.32,2,2,2.0,False,0,0,0,1,0
F000003VPU,Kempen (Lux) European High Dvd A,3,2,0.0,0.02,1.0,5.88,15.23,16.01,24.14,2.58,5.15,0.0,1.75,-0.08,12.08,11763569.0,1,21585.3563,4,-3.72,1.1,95.39,18.09,0.14,3,3,3.0,True,0,1,0,0,0
F00000GXE3,BMO European Real Estate Scs A Acc EUR,4,4,0.0,2.72,6.13,15.8,9.73,8.54,20.15,6.13,8.31,5.0,1.96,0.44,11.17,49097101.0,5,4445.90724,2,1.15,0.81,87.84,16.46,0.32,2,1,2.0,False,0,0,0,0,1
F0GBR05S8O,Dimensional Europe Sm Comp B EUR,3,3,0.0,0.21,4.33,9.8,25.92,19.66,50.75,8.12,10.6,0.0,0.59,0.06,17.33,146266345.0,5,1936.93943,3,-1.2,1.05,98.95,20.65,0.43,2,2,3.0,False,0,0,0,1,0
F00000Q4BB,BGF European Value I2 EUR,3,2,0.0,1.09,3.28,6.66,18.05,14.07,36.54,5.94,6.7,0.0,0.82,0.55,10.58,864298775.0,2,27202.4942,3,3.44,0.95,91.73,18.99,0.32,3,1,3.0,False,0,0,1,0,0
F00000MWK7,Jupiter Income Trust I Acc,3,3,2.57393,0.63,0.96,10.75,19.48,20.17,24.51,-0.31,5.55,0.0,0.94,0.18,8.42,1502237654.0,1,13434.186769999998,3,-2.51,1.18,91.13,20.0,0.04,3,1,3.0,True,0,1,0,0,0
F0GBR04D9J,JPM UK Dynamic A Net Acc,3,3,1.14354,-0.43,0.53,11.59,18.32,16.42,25.01,-0.97,5.79,0.0,1.56,1.94,14.25,80816338.0,2,10751.98334,3,-2.51,1.19,92.51,20.08,0.04,3,3,3.0,False,1,0,0,0,0
F0GBR04OZL,SKAGEN Vekst A,3,1,0.0,0.21,3.71,8.74,16.82,16.18,37.31,12.59,12.94,2.0,1.0,0.07,7.17,709508870.0,1,21386.90751,4,-4.12,1.21,92.63,18.15,0.54,3,3,2.0,False,1,0,0,0,0
F0GBR050J6,Marks \u0026 Spencer UK Selection Acc,1,2,1.66795,0.03,0.11,4.14,10.81,10.2,13.77,-0.9,3.12,0.0,,,4.58,97883420.0,1,21278.81816,5,-2.66,1.3,89.83,22.16,0.04,2,1,3.0,False,0,0,1,0,0
F00000PLVS,Legg Mason IF CB Glbl Eq Inc X Acc,2,1,2.73186,-0.21,2.71,6.45,14.68,14.61,29.01,3.16,8.58,0.0,1.0,0.26,13.08,16131485.0,1,14737.024130000002,5,-6.17,1.38,87.31,19.06,0.22,2,1,2.0,False,0,1,0,0,0
F0GBR04RTX,BlackRock UK Special Situations A Acc,3,3,0.34641,-0.57,1.2,11.57,19.55,15.22,25.09,4.87,10.68,5.0,1.67,1.23,8.83,640664758.0,6,4552.80798,3,3.3,1.18,88.35,20.31,0.32,3,3,3.0,False,1,0,0,0,0
F000000LBK,JPM Europe Dynamic (ex-UK) B Net Acc,4,2,0.8671700000000001,1.06,6.99,13.22,18.79,15.09,35.68,7.89,12.42,0.0,1.16,1.67,14.25,507693188.0,2,23146.37238,4,-1.92,1.15,95.77,18.08,0.48,3,3,3.0,True,0,0,0,0,1
F00000P0JS,Mirabaud UK Equity High Alpha A GBP Acc,3,5,0.0,-0.2,-0.84,10.93,18.33,15.04,30.63,8.95,11.03,0.0,1.58,0.96,3.75,33664276.0,6,5415.124470000002,4,7.1,1.34,83.31,23.74,0.45,3,1,3.0,False,1,0,0,0,0
F00000HL56,OYSTER Sustainable Europe C EUR,3,3,0.0,0.98,2.34,8.52,16.56,13.67,29.82,6.4,6.77,3.0,2.41,0.71,1.0,163394911.0,2,11627.36446,3,-0.87,0.97,87.87,15.77,0.37,2,3,3.0,False,0,0,1,0,0
F0GBR04LWJ,Pictet-Europe Index R EUR,3,3,0.0,0.6,2.38,8.7,16.8,15.34,25.3,7.38,8.51,5.0,0.76,0.0,22.17,1023215260.0,2,40567.24452,3,-0.18,1.0,99.64,15.25,0.45,3,3,3.0,False,0,0,1,0,0
F0GBR06XPX,Barclays UK Alpha A Acc GBP,3,3,0.8837,0.13,0.28,8.33,15.52,13.26,23.24,0.88,5.54,4.5,1.47,0.01,15.5,852732788.0,5,8916.19141,4,-1.07,1.17,96.99,19.19,0.11,2,3,2.0,False,0,0,1,0,0
F0GBR04MY7,Scottish Widows UK Growth A,1,3,1.51521,0.47,0.21,7.56,12.15,10.47,13.54,-1.09,4.73,7.0,0.32,0.54,8.58,2219263012.0,1,18545.94506,4,-3.14,1.06,92.69,17.76,-0.01,2,2,2.0,False,0,0,1,0,0
F00000NKOC,Artemis UK Select I Acc,4,3,0.8458600000000001,-0.14,-0.19,11.84,21.35,18.4,43.2,9.03,11.75,0.0,0.89,0.2,5.5,1269666743.0,4,5818.88644,5,7.55,1.57,88.89,26.96,0.44,3,3,3.0,True,1,0,0,0,0
F0GBR054PS,Brandes European Value A Euro,4,1,0.0,0.29,3.49,8.8,24.38,22.09,47.94,5.59,5.82,5.0,1.7,0.02,18.42,359077410.0,1,10447.63175,3,3.27,1.02,96.21,20.14,0.31,2,2,2.0,False,0,0,1,0,0
F00000PXNQ,Arctic Norwegian Equities D,2,2,0.0,-0.2,2.36,1.51,15.67,8.34,32.45,7.16,10.77,0.0,1.83,0.05,10.58,223054211.0,6,3819.71233,3,-1.79,0.99,91.76,24.56,0.29,2,2,2.0,False,0,0,0,0,1
F0GBR04S23,Fidelity Special Situations,3,1,0.91795,0.05,1.68,13.89,23.07,19.31,30.59,1.75,6.79,0.0,1.65,0.1,7.42,3043051469.0,4,3759.9742200000014,4,0.21,1.37,93.2,22.95,0.17,3,3,3.0,False,1,0,0,0,0
F00000QTLT,L&G European Index C Acc,3,3,1.496,1.6,5.68,10.06,11.3,10.24,25.4,9.0,12.55,0.0,0.1,0.01,7.75,3484948460.0,2,36768.70212,3,-0.48,1.05,98.23,16.28,0.56,3,3,3.0,False,0,0,0,0,1
F00000LWVH,Vanguard FTSE UK All Shr Idx Unit Tr£Acc,3,3,2.63287,-0.21,0.04,6.67,11.59,12.07,16.75,1.87,6.92,0.0,0.06,0.03,11.5,13498012147.0,2,22174.50207,2,-0.27,0.99,99.67,16.05,0.15,2,2,3.0,False,0,0,1,0,0
F00000WB5V,JPM UK Equity Plus C Net Acc,5,1,1.88656,-0.24,0.93,11.94,17.59,16.0,21.54,4.05,10.08,0.0,0.83,1.06,5.75,109798088.0,2,15286.62424,3,2.23,1.04,91.18,17.63,0.29,3,3,3.0,False,0,0,1,0,0
F0GBR04S4I,Scottish Widows Ethical A,3,5,0.8359700000000001,0.17,1.11,5.95,8.81,7.39,14.79,3.52,7.83,7.0,0.24,0.53,10.92,133598061.0,2,9803.92948,2,2.24,1.03,84.67,18.11,0.28,2,2,2.0,False,1,0,0,0,0
F00000PQ7Q,Quilter Investors UK Eq Gr A (GBP) Acc,3,4,0.47729,-0.93,-0.47,7.47,8.48,6.4,11.14,1.68,6.43,5.0,1.65,-0.04,4.08,324190386.0,3,17251.33166,1,-0.03,0.86,80.46,15.52,0.15,2,3,3.0,False,1,0,0,0,0
F00000QU2P,Man GLG Undervalued Assets Profl Acc C,2,1,1.16471,-0.18,-0.83,6.52,16.59,14.27,20.03,-0.92,7.43,0.0,0.9,0.5,7.58,1436591181.0,4,8209.35926,4,-2.27,1.46,90.02,24.86,0.07,2,2,2.0,False,1,0,0,0,0
F000001ATZ,Fidelity Switzerland Y-Acc-CHF,3,2,0.0,1.01,7.98,10.6,17.73,14.71,29.26,11.23,12.19,0.0,1.08,0.14,3.25,260018834.0,2,19604.99492,5,-1.53,1.05,88.21,12.11,0.99,3,3,3.0,False,0,0,0,0,1
F00000OO5L,M\u0026G Dividend GBP I Acc,3,2,3.2238,-0.1,0.5,8.66,15.56,14.44,20.12,2.22,4.63,0.0,0.68,0.09,2.33,1035329084.0,1,11477.3092,4,0.13,1.13,92.33,19.09,0.17,3,1,3.0,True,0,1,0,0,0
F00000QDUF,DPAM INVEST B Equities Euroland W Cap,5,4,0.0,1.02,2.55,8.93,13.69,12.39,26.8,10.88,13.11,2.0,0.86,0.15,23.17,1510707591.0,3,30239.74124,2,4.11,0.85,96.73,15.83,0.65,3,3,3.0,True,0,0,1,0,0
F000011D5T,Threadneedle (Lux) Eur Smlr Com 1E EUR,4,3,0.0,0.83,2.28,6.24,14.05,9.22,31.56,10.47,12.35,5.0,1.71,0.08,1.5,1705427729.0,6,4811.2932,1,1.39,0.84,90.8,17.28,0.61,3,3,3.0,True,0,0,0,1,0
F00000VH4P,TM CRUX European Special Sit I Acc EUR,3,4,0.15456,1.69,4.35,6.76,15.71,13.06,27.48,5.52,7.53,0.0,1.13,0.08,11.67,985968436.0,2,18768.19536,4,-4.86,1.13,91.43,17.92,0.3,2,1,2.0,True,0,0,0,0,1
F0GBR04BB5,AXAWF Fram Switzerland A Cap CHF,4,1,0.0,1.26,7.28,8.5,16.87,12.89,31.0,12.29,13.48,5.5,1.77,0.16,17.08,232643288.0,2,25745.2211,4,-0.68,1.06,90.24,12.06,1.07,3,3,3.0,False,0,0,0,0,1
F000001A8A,DNCA Invest Value Europe I EUR,3,2,0.0,-0.39,-0.15,6.83,17.87,17.27,31.06,1.22,4.3,2.0,1.17,0.41,13.5,777274248.0,1,14349.68734,4,-1.36,1.05,96.1,20.95,0.08,3,3,3.0,False,0,0,1,0,0
F00000H6L3,Royal London UK Dividend Growth A,4,2,2.36878,-0.07,1.45,10.36,16.86,14.78,24.51,5.55,9.79,0.0,1.27,0.13,5.17,1015804904.0,5,9709.93758,4,3.49,1.1,91.8,18.52,0.35,2,1,3.0,False,0,0,1,0,0
F0GBR04OYK,DWS Invest Top Euroland LC,4,5,0.0,1.22,5.59,9.96,17.77,14.29,34.68,10.0,10.36,5.0,1.58,0.12,14.75,445622378.0,2,49676.19327,3,2.81,0.99,93.94,18.89,0.54,3,3,3.0,False,0,0,1,0,0
F00000MJSA,Odey Allegra International A GBP Inc,2,1,0.0,1.86,2.31,10.81,21.59,21.18,21.01,4.41,8.57,2.0,1.27,0.11,14.25,18581822.0,4,4595.83124,2,-5.14,0.82,64.1,14.73,0.26,2,2,2.0,False,1,0,0,0,0
F0GBR04CQI,Barings German Growth A EUR Acc,3,2,0.08252999999999999,0.44,4.81,7.81,23.19,16.37,35.34,2.47,8.03,5.0,1.56,0.22,12.58,326017909.0,5,7860.65787,4,-4.92,1.15,93.42,22.77,0.16,3,3,3.0,False,0,0,0,0,1
F0GBR068AW,BNY Mellon UK Equity Inst Acc,4,4,2.47857,0.03,0.61,8.29,10.83,10.5,13.96,3.48,5.83,0.0,1.04,0.09,1.33,690764749.0,2,23219.09332,2,1.22,0.94,93.75,15.68,0.24,3,1,3.0,False,0,0,1,0,0
F00000VRLZ,SKAGEN Focus A,3,1,0.0,-0.88,-0.23,7.48,15.5,14.95,45.92,11.01,12.8,1.0,1.6,0.18,6.08,148380499.0,4,2204.54288,5,-7.43,1.49,94.42,23.3,0.43,3,3,2.0,False,1,0,0,0,0
F0GBR05SC4,NN (L) European High Div P Cap EUR,3,2,0.0,1.07,4.22,7.98,18.63,16.67,29.09,5.06,6.29,3.0,1.79,0.56,16.5,192630647.0,2,48072.33447,3,-0.89,1.0,94.22,16.79,0.28,3,3,3.0,False,0,1,0,0,0
F00000MZB0,JPM Euroland Dynamic A perf (acc) EUR,3,2,0.0,0.53,5.8,11.7,26.45,20.86,46.09,7.83,10.05,5.0,1.8,1.19,9.75,92278565.0,2,20432.26092,4,0.4,1.09,97.07,20.02,0.43,3,3,3.0,False,0,0,1,0,0
F0GBR04SJW,AS SICAV I Eurp Eq Ex UK A Acc EUR,4,5,0.0,2.56,5.88,7.54,11.65,8.58,20.34,11.16,11.81,5.0,1.7,0.17,5.75,102474425.0,3,33061.066380000004,1,2.76,0.83,84.83,14.46,0.7,2,3,3.0,False,0,0,0,0,1
F000002FCS,Amundi Fds European Eq Val A EUR C,3,3,0.0,0.65,4.65,6.73,23.43,20.49,41.25,2.45,7.24,4.5,1.75,0.16,13.08,3143174773.0,1,26940.01598,4,0.06,1.14,97.34,22.7,0.15,3,3,3.0,True,0,0,1,0,0
F0GBR05275,HSBC GIF Euroland Eq Smlr Coms AC,2,4,0.0,1.27,5.33,8.2,16.24,12.34,30.1,1.59,6.79,5.0,1.85,0.96,2.08,183930361.0,5,4107.42911,5,-6.14,1.16,95.01,22.17,0.14,2,3,3.0,True,0,0,0,1,0
F0GBR054VC,Janus Henderson European Gr I Acc,4,3,1.17524,1.51,3.97,8.46,11.64,10.65,25.17,6.66,10.98,0.0,0.86,0.26,19.92,887554185.0,2,22910.498,3,-2.31,1.05,93.32,16.6,0.44,3,3,3.0,False,0,0,0,0,1
F00000OOAU,HSBC FTSE All Share Index C Acc,3,3,2.60256,0.05,0.13,8.17,12.12,11.67,16.39,2.2,7.04,0.0,0.06,0.22,4.75,1853876159.0,1,22365.71098,3,-0.18,1.04,96.7,17.14,0.16,2,3,3.0,True,0,0,1,0,0
F0GBR05YZP,Lazard Managed Equity A Acc,3,4,0.86644,0.0,-0.29,8.69,11.01,10.2,21.08,7.29,11.26,0.0,1.08,0.29,4.0,82450416.0,2,31398.86664,4,-4.29,1.07,95.36,15.52,0.51,3,3,3.0,False,0,0,1,0,0
F00000MWK3,Jupiter Growth \u0026 Income I Acc,2,1,2.6769700000000003,-0.08,-0.21,6.51,15.45,14.82,18.78,-0.62,2.53,0.0,0.99,0.41,8.08,38886271.0,1,11032.77637,5,-2.66,1.28,91.41,21.56,0.04,3,1,3.0,True,0,0,1,0,0
F00000JWFV,iShares Continen Eurp Eq Idx (UK) A Acc,3,3,1.28508,1.63,5.75,10.04,11.37,10.23,25.41,8.9,12.35,5.0,0.52,0.0,5.25,4359751088.0,2,36646.02347,3,-0.68,1.06,98.4,16.48,0.55,3,1,3.0,False,0,0,0,0,1
F000000L7N,BNP Paribas Europe Small Cap Cl C,3,5,0.0,0.59,0.27,6.86,16.11,11.83,26.14,6.33,8.21,3.0,2.22,0.13,13.0,1145361862.0,5,3257.88269,3,-2.39,0.97,95.16,18.37,0.36,3,3,3.0,False,0,0,0,1,0
F0GBR06A4M,Digital Stars Europe Acc,5,2,0.0,0.63,3.64,13.73,26.95,20.76,47.87,11.84,14.28,5.0,1.63,0.53,19.92,687433191.0,6,4439.22332,3,4.34,0.99,81.58,17.17,0.66,3,3,3.0,False,1,0,0,0,0
F0GBR04RS7,Threadneedle European Sel Ins Acc GBP,5,5,0.11957,2.35,6.31,10.05,10.11,8.64,25.82,12.23,14.05,0.0,1.05,0.36,2.17,1866922353.0,3,40204.96675,1,4.1,0.87,87.39,14.75,0.8,3,3,3.0,False,0,0,0,0,1
F0000043SC,Allianz Europe Small Cap Equity IT EUR,3,3,0.0,0.81,3.17,5.09,18.94,12.66,38.18,7.45,9.96,2.0,1.09,0.04,5.17,488283424.0,6,3828.79047,3,-1.56,1.05,94.37,21.33,0.4,3,1,3.0,True,0,0,0,1,0
F000002RCJ,Bellevue(Lux) BB Entrepr. Europe I EUR,3,4,0.0,0.79,1.79,8.33,18.19,16.09,34.7,4.66,8.93,5.0,1.54,0.23,12.17,51061058.0,2,10437.29098,3,-3.06,1.11,91.33,18.06,0.27,2,3,2.0,False,1,0,0,0,0
F00000NGHU,Invesco Pan European Focus Eq C EUR Acc,3,2,0.0,1.11,5.3,10.38,26.17,21.42,43.03,4.8,7.75,5.0,1.31,0.36,9.92,110620679.0,1,23302.05106,4,2.26,1.04,96.07,20.31,0.25,3,3,3.0,False,0,0,1,0,0
F000003W5M,LF Lindsell Train UK Equity Acc,5,5,1.6474,0.0,0.07,9.62,7.83,6.92,10.55,6.64,10.75,2.0,0.64,0.08,14.92,6631851156.0,2,18342.67201,1,4.79,0.67,60.44,13.94,0.48,2,3,2.0,False,1,0,0,0,0
F0GBR04RUO,ASI UK Mid-Cap Equity A Acc,5,3,0.0,-0.02,2.71,14.5,15.81,10.32,30.45,11.79,13.44,0.0,1.33,0.0,2.83,205147909.0,6,1898.55627,1,7.96,0.76,78.25,18.83,0.67,2,3,3.0,False,0,0,0,1,0
F00000PNGB,Premier Miton UK Value Opps A Retl Acc,2,4,0.0,-0.19,1.38,9.12,24.94,21.01,50.27,9.5,11.05,0.0,1.62,1.09,4.92,701426704.0,7,1386.69046,4,1.58,0.98,91.02,24.61,0.51,3,3,3.0,False,0,0,0,1,0
F0GBR04GNL,MFS Meridian European Value A1 EUR,5,4,0.0,1.02,4.97,8.44,14.72,11.75,28.04,10.56,10.46,6.0,1.9,0.13,8.33,4035157868.0,2,27737.65512,1,4.3,0.81,88.87,13.52,0.72,3,3,3.0,False,0,0,1,0,0
F00000GUPD,HSBC GIF Euroland Growth IC,5,5,0.0,1.31,6.19,9.28,17.84,15.2,31.96,8.87,11.54,5.0,1.0,0.25,2.42,222637373.0,3,49582.87016000001,2,2.3,0.92,94.82,17.39,0.52,2,3,3.0,False,0,0,1,0,0
F0GBR04OC3,Halifax UK FTSE AllSh Idx Track C,3,3,1.7034900000000002,0.04,0.07,7.87,11.58,11.14,14.55,1.25,6.12,0.0,0.0,-0.01,12.92,1524510662.0,2,21328.92809,3,-0.96,1.03,97.63,16.9,0.11,2,2,2.0,False,0,0,1,0,0
F00000WRZN,ASI UK Ethical Equity Inst A Acc,2,5,0.0,-0.06,1.23,10.35,17.62,12.57,24.15,3.02,7.77,0.0,1.6,0.12,17.0,345136779.0,6,3007.0712,5,2.27,1.41,82.25,25.1,0.24,2,3,3.0,False,1,0,0,0,0
F000003U7B,Artemis UK Special Situations I Acc,3,2,1.3399299999999998,0.21,0.63,11.1,18.61,15.81,36.3,6.67,8.1,0.0,0.86,0.17,21.25,650270549.0,5,6284.21925,3,5.03,1.39,90.94,23.51,0.38,3,3,3.0,True,1,0,0,0,0
F00000NPGA,Federated Hermes Eurp exUK Eq F EUR Acc,5,4,0.0,2.5,6.9,7.49,15.45,10.15,34.65,11.03,13.73,5.25,0.95,0.0,9.5,6251673.0,3,19028.82105,3,1.31,1.0,84.46,16.84,0.62,2,2,2.0,True,0,0,0,0,1
F0GBR04APF,BGF European A2,3,5,0.0,2.07,7.31,11.9,20.55,16.13,45.04,15.86,11.89,5.2632,1.82,0.4,2.0,1387791844.0,3,21315.0879,4,1.7,1.12,91.67,15.1,0.93,3,1,3.0,False,0,0,1,0,0
F000002KUP,State Street EMU ESG Scrn Eq P Acc,3,4,0.0,0.3,2.61,10.48,20.58,19.08,32.51,7.75,9.82,0.0,1.64,0.59,11.42,31466320.0,1,19708.06605,3,0.55,0.99,97.31,17.84,0.44,3,3,3.0,False,0,0,1,0,0
F0GBR05PTX,L&G European R Acc,3,3,0.0,1.3,5.13,2.34,2.47,-3.84,32.63,8.92,12.75,0.0,1.5,-0.73,10.33,154364374.0,3,11788.52449,4,1.77,0.96,64.54,19.29,0.54,3,3,3.0,False,0,0,0,0,1
F00000LJRH,Royal London UK Equity M Acc,4,3,1.82268,0.11,0.6,8.7,12.2,11.92,14.49,2.24,6.97,0.0,0.67,0.09,3.42,713865841.0,2,23475.67964,3,0.14,0.99,96.19,16.29,0.18,2,3,3.0,True,0,0,1,0,0
F00000OYV1,BNY Mellon UK Income B Acc,3,4,3.17411,0.02,0.32,8.98,11.92,11.79,16.4,4.07,5.88,0.0,0.94,0.3,1.0,1135535605.0,1,27322.34704,2,1.72,1.07,91.62,18.05,0.26,3,1,3.0,True,0,1,0,0,0
F00000W6KO,UBS (Lux) ES German HiDiv € Q-acc,3,3,0.0,0.39,2.63,7.84,17.7,15.42,23.02,4.13,8.29,3.0,1.08,0.03,8.92,40130476.0,1,31302.15509,4,-3.32,1.1,97.5,21.4,0.23,3,1,3.0,True,0,0,0,0,1
F00000NN1P,Fidelity Global Dividend A ACC,4,5,2.66725,0.68,1.73,4.76,3.61,4.45,11.57,9.89,10.48,0.0,1.68,0.1,9.42,2292157700.0,1,55997.74207000001,1,3.4,0.88,91.15,11.31,0.85,3,1,3.0,False,0,1,0,0,0
F0000044E6,Montanaro European Smlr Companies Acc €,3,4,0.0,0.25,6.33,8.17,19.18,11.88,39.32,12.41,12.57,0.0,1.59,1.16,2.92,435004759.0,6,3260.79454,1,5.28,0.8,88.6,16.87,0.75,2,2,2.0,False,0,0,0,1,0
F0GBR058RW,Russell Inv Continental Eurp Eq B,2,2,0.4046,0.63,2.62,9.98,20.19,17.56,34.62,7.38,8.92,0.0,1.84,0.2,2.25,362771719.0,2,18513.89664,4,-3.24,1.12,98.02,17.29,0.41,2,2,2.0,False,0,0,0,0,1
F00000MTVM,Fidelity FIRST European Value Y EUR Acc,3,2,0.0,0.81,3.03,6.94,21.99,19.23,35.06,3.36,6.53,0.0,1.09,0.1,4.5,29448798.0,1,27500.21669,4,0.92,1.0,98.46,19.37,0.19,3,3,3.0,False,0,0,1,0,0
F0GBR04IBC,Scottish Widows European Gr A,3,3,0.70409,1.23,3.45,10.62,11.69,11.4,25.34,7.58,11.3,7.0,0.28,0.36,8.75,965294892.0,2,39840.50104,4,-2.4,1.08,97.19,16.55,0.45,2,2,2.0,True,0,0,0,0,1
F000010NXD,SUTL Cazenove Charity Equity Value A Acc,4,3,3.18107,0.08,0.89,7.4,18.97,19.08,30.98,1.06,7.71,0.0,0.52,-0.03,11.42,151433498.0,1,17462.22839,4,-0.62,1.24,85.56,21.75,0.13,2,3,3.0,True,0,0,1,0,0
F00000VP6G,Quoniam Fds Sel Eurp Eqs MnRsk EUR I acc,2,3,0.0,1.51,2.76,9.22,14.38,12.63,16.24,3.3,5.67,2.0,0.55,-0.04,6.17,163709699.0,2,24943.45375,1,-3.18,0.82,93.03,12.61,0.18,3,3,3.0,False,0,0,1,0,0
F0000040PB,ASI UK Equity Index Managed A Acc,3,2,2.52555,0.08,0.24,7.78,11.21,11.29,13.26,1.24,6.06,0.0,0.28,0.0,11.83,62131782.0,1,35105.63136,2,-1.15,0.97,96.63,15.99,0.1,2,1,3.0,False,0,0,1,0,0
F0GBR06I4M,Lazard Multicap UK Income A Acc,3,3,2.8461,0.36,0.09,8.95,14.48,13.85,20.24,1.96,6.46,0.0,0.85,0.39,17.25,67642567.0,1,14772.819,3,-0.22,1.17,96.17,19.31,0.16,3,3,3.0,True,0,1,0,0,0
F0GBR05VVH,JPM Europe Dynamic Sm Cp A perf (acc)EUR,3,4,0.0,0.35,6.31,9.98,22.23,13.95,51.14,8.49,11.67,5.0,1.74,1.24,16.42,447792970.0,6,3092.29968,4,-0.86,1.06,93.77,22.17,0.43,3,3,3.0,False,0,0,0,1,0
F0GBR06XGA,Threadneedle UK Extnd Alpha Ins Acc GBP,3,3,1.72715,0.25,0.38,7.55,13.69,11.95,17.83,2.86,6.17,0.0,0.83,0.4,10.58,120941520.0,1,16848.93385,4,0.55,1.23,93.65,20.49,0.19,3,3,3.0,False,0,0,1,0,0
F00000Q20H,AAF-Pzena European Equities A € Acc,2,1,0.0,-1.08,0.46,6.28,23.74,21.8,46.81,1.87,6.6,5.0,1.68,0.24,8.17,419604773.0,1,11992.06809,5,-0.14,1.26,94.43,25.12,0.15,3,3,3.0,False,0,0,1,0,0
F00000WZXD,Generali IS Euro Eq Ctrld Vol DX Acc,2,4,0.0,0.37,1.75,7.0,12.32,11.88,16.22,3.06,3.79,5.0,1.7,0.12,3.58,207784681.0,2,73769.01702999999,1,-1.7,0.66,87.96,12.7,0.21,2,2,2.0,False,0,0,1,0,0
F00000WCNE,ASI Europe ex UK Smaller Comp I Acc,4,1,0.40799,0.95,4.83,12.37,16.04,12.8,45.16,12.25,14.84,0.0,0.91,0.0,6.83,49204661.0,6,2775.54785,3,2.64,0.97,93.41,19.67,0.68,2,3,3.0,True,0,0,0,1,0
F0GBR05VWD,JPM Euroland Equity A (acc) EUR,3,3,0.0,0.72,4.95,10.14,22.7,18.39,37.22,5.64,9.11,5.0,1.74,0.2,7.42,942474420.0,2,32051.1377,4,-1.9,1.08,97.78,19.84,0.31,3,3,3.0,False,0,0,1,0,0
F0GBR0552S,Templeton European Opps I(acc)EUR,2,4,0.0,0.91,5.21,6.36,14.59,11.28,23.84,-3.07,0.91,0.0,0.97,0.53,3.5,124168812.0,5,4380.21701,3,-10.97,1.17,88.57,18.85,-0.14,3,3,3.0,False,1,0,0,0,0
F0GBR04EAC,ASI European Smaller Companies A Acc,4,3,0.0,1.42,6.05,13.8,16.09,12.24,39.91,13.31,18.45,0.0,1.36,0.04,2.92,81609849.0,6,2969.3041,2,6.13,0.87,86.09,18.88,0.76,2,3,3.0,False,0,0,0,1,0
F0GBR04S31,Aviva Investors UK Lstd S\u0026M Cap1 GBP Acc,4,5,0.24558,-0.13,2.51,14.25,25.73,19.48,46.41,10.91,13.27,0.0,1.0,0.16,5.42,228918900.0,6,1914.63398,4,9.19,1.37,83.16,24.34,0.53,2,2,3.0,False,1,0,0,0,0
F00000SJTH,Quilter Inv UK Eq Opports U2 (GBP) Acc,3,2,1.34239,0.2,0.67,11.14,17.8,15.88,35.14,6.09,7.69,5.0,0.74,0.46,8.17,381917940.0,5,6184.01986,3,4.47,1.4,92.03,23.58,0.35,2,3,3.0,True,1,0,0,0,0
F00000QTM7,L\u0026G UK 100 Index C Acc,3,2,2.97238,0.04,-0.04,7.55,10.66,11.06,13.06,1.14,6.44,0.0,0.07,-0.16,7.75,1219423490.0,1,35119.90157,2,-1.13,0.97,96.12,15.93,0.1,3,3,3.0,False,0,0,1,0,0
