SecId,Name,StarRatingM255,SustainabilityRank,Yield_M12,GBRReturnW1,GBRReturnM1,GBRReturnM3,GBRReturnM6,GBRReturnM0,GBRReturnM12,GBRReturnM36,MaxFrontEndLoad,OngoingCostActual,TransactionFeeActual,ManagerTenure,FundTNAV,AverageMarketCapital,MorningstarRiskM255,AlphaM36,BetaM36,R2M36,StandardDeviationM36,SharpeM36,ReturnProfilePreservation,ReturnProfileIncome,ReturnProfileHedging,TrackRecordExtension,Cat_Flex-Cap,Cat_Income,Cat_Large-Cap,Cat_Mid_Small-Cap,Cat_Miscellaneous,Size,Style
F0GBR04GNL,MFS Meridian European Value A1 EUR,5,4,0.0,1.02,4.97,8.44,14.72,11.75,28.04,10.56,6.0,1.9,0.13,8.33,4035157868.0,27737.65512,1,4.3,0.81,88.87,13.52,0.72,3,3,3.0,0,0,0,1,0,0,1,2
F00000S6NF,GSF II GS Mlt-Mgr Eurp Eq I EUR Acc,3,2,0.0,1.32,4.08,8.16,18.77,16.07,33.78,6.1,0.0,0.98,0.38,11.5,357312869.0,26783.57793,5,-2.36,1.19,96.03,18.84,0.33,2,3,3.0,0,0,0,1,0,0,1,2
F00000VSCP,MainFirst Global DividendStars A,4,1,0.0,0.57,1.68,8.54,18.54,17.5,30.09,8.54,5.0,1.82,-0.27,5.92,30118577.0,12398.06775,5,-1.28,1.33,88.12,18.74,0.47,3,3,3.0,0,0,1,0,0,0,1,2
F0GBR06KPU,Schroder ISF Global Eq Yld C Acc EUR,3,2,0.0,1.19,2.42,5.62,22.3,22.84,30.21,3.65,1.0,1.05,0.25,3.17,353201286.0,15566.983530000001,5,-5.86,1.3,80.89,18.6,0.2,2,1,3.0,1,0,1,0,0,0,1,1
F00000ZO5M,L\u0026G Growth C Acc,3,4,0.71333,-0.31,0.62,7.72,13.13,7.79,19.8,6.17,0.0,0.5,1.05,7.92,300107928.0,4540.77693,4,5.64,1.3,66.79,25.79,0.36,3,3,3.0,0,1,0,0,0,0,2,3
F0GBR04BB5,AXAWF Fram Switzerland A Cap CHF,4,1,0.0,1.26,7.28,8.5,16.87,12.89,31.0,12.29,5.5,1.77,0.16,17.08,232643288.0,25745.2211,4,-0.68,1.06,90.24,12.06,1.07,3,3,3.0,0,0,0,0,0,1,1,2
F00000O55W,Amundi Fds Eurp Equity Cnsv I EUR C,4,4,0.0,1.47,4.99,9.73,14.92,12.51,22.85,6.95,2.5,0.61,0.2,9.17,720341944.0,22525.8684,1,0.68,0.78,94.24,12.41,0.47,3,3,3.0,1,0,0,1,0,0,1,2
F0000043SC,Allianz Europe Small Cap Equity IT EUR,3,3,0.0,0.81,3.17,5.09,18.94,12.66,38.18,7.45,2.0,1.09,0.04,5.17,488283424.0,3828.7904700000004,3,-1.56,1.05,94.37,21.33,0.4,3,1,3.0,1,0,0,0,1,0,2,3
F0GBR04P5W,Invesco UK Companies UK Acc No Trail,2,4,1.32903,0.01,1.16,11.11,14.54,13.84,15.5,-1.14,5.0,1.34,0.54,4.5,154906831.0,11612.71846,5,-3.01,1.24,93.8,20.76,0.02,3,3,3.0,0,0,0,1,0,0,1,2
F00000XXVT,Vanguard FTSE 100 Idx Unit Tr £ Acc,3,2,3.7127,0.29,-0.19,6.13,9.57,11.63,13.31,0.97,0.0,0.06,0.03,4.58,596448713.0,35364.89755,1,-1.07,0.95,98.21,15.49,0.1,2,2,3.0,0,0,0,1,0,0,1,1
F000002JGK,AXAWF Fram Sust Eurozone A Cap EUR,3,5,0.0,1.14,4.62,8.36,16.84,14.01,30.25,5.54,5.5,1.77,0.22,12.67,1236065490.0,36967.10028,3,-1.79,1.02,97.41,18.81,0.31,3,3,3.0,0,0,0,1,0,0,1,2
F00000Q0EW,State Street Europe Value Spotlight B,4,1,0.0,0.71,2.49,7.52,18.5,16.65,33.2,3.84,0.0,0.08,0.84,8.08,131578469.0,15186.299519999999,5,1.71,1.14,94.66,22.8,0.22,3,3,3.0,1,0,0,1,0,0,1,1
F0GBR04SKN,SVM Continental Europe A,3,3,0.0,0.62,3.7,6.17,13.89,7.37,52.8,14.57,5.25,1.96,0.56,15.42,26535831.0,3642.59464,3,5.26,0.92,85.93,19.48,0.79,2,3,3.0,0,0,0,0,1,0,2,2
F00000QLMB,Schroder European Alpha Plus L £ Acc,2,3,0.29519,1.63,6.65,7.79,9.85,8.4,32.95,1.43,0.0,0.9,0.36,1.17,118754113.0,10196.3095,5,-9.21,1.3,92.39,20.93,0.14,2,3,3.0,0,0,0,0,0,1,1,3
F00000O7XQ,Merian European Equity ex UK I GBP Acc,2,3,0.0,1.09,5.73,11.54,17.22,15.28,31.59,7.75,0.0,0.9,0.26,2.17,37297710.0,18977.75298,4,-1.96,1.1,96.7,17.21,0.47,2,2,3.0,1,0,0,0,0,1,1,2
F0GBR04CJR,BMO UK Smaller Companies 1 Acc,3,1,0.0,0.33,3.47,11.19,22.69,18.07,39.18,5.15,5.0,1.85,0.29,16.58,31068397.0,690.05503,3,-2.68,0.92,89.45,23.26,0.32,2,2,2.0,0,0,0,0,1,0,3,2
F0GBR059RK,Threadneedle UK Institutional Ins Acc,3,3,1.51963,0.25,1.04,7.75,14.15,12.94,21.19,1.79,0.0,0.8,0.22,5.0,1029126423.0,10820.16129,4,-0.36,1.19,93.33,20.0,0.15,3,3,3.0,0,0,0,1,0,0,1,1
F0000001N2,Candriam Quant Equities MF EMU I Acc EUR,3,4,0.0,0.26,2.05,9.69,20.05,18.66,32.65,4.52,0.0,0.7,0.12,14.58,7360156.0,27290.77623,4,-2.77,1.03,98.24,18.56,0.26,2,3,3.0,0,0,0,1,0,0,1,2
F000010FGB,Jupiter UK Alpha L GBP Acc,3,3,1.7695599999999998,0.0,0.46,8.86,16.62,13.66,22.62,2.53,5.0,1.6,0.13,11.5,838071281.0,13711.85848,5,0.62,1.27,94.06,21.23,0.19,2,2,3.0,1,0,0,1,0,0,1,1
F0GBR04S8X,M&G Pan European Select GBP A Acc,4,4,0.36186999999999997,1.4,5.0,11.91,14.82,13.11,32.49,7.89,0.0,1.18,0.04,6.92,154767340.0,19545.30158,4,0.81,1.08,93.55,16.97,0.5,3,3,3.0,0,0,0,1,0,0,1,3
F00000WLB8,Mirabaud-Discovery Eur ex UK A EUR Acc,2,2,0.0,-0.46,2.07,12.15,27.21,20.81,47.22,7.9,0.0,1.83,0.47,5.58,42214159.42,1031.9908699999999,4,-1.98,1.05,92.33,21.22,0.46,3,3,3.0,0,0,0,0,1,0,3,3
F00000UDWN,LO Funds Swiss Equity CHF PA,3,2,0.0,1.81,5.76,9.28,16.71,12.86,23.79,11.0,5.0,1.87,0.2,5.58,229765761.0,28678.539039999996,3,-2.24,1.03,94.69,11.81,0.93,2,2,2.0,0,0,0,0,0,1,1,2
F000003YGM,Aegon UK Equity Income GBP B Acc,3,3,2.04548,0.36,1.08,9.3,14.76,14.04,17.55,2.27,0.0,0.68,0.05,12.0,50422051.0,14967.988940000001,3,-0.11,1.11,94.61,18.44,0.16,2,1,3.0,0,0,1,0,0,0,1,1
F0GBR04NWX,Janus Henderson Hrzn Pan Eurp Eq A2 EUR,4,3,0.0,1.98,6.52,6.14,17.29,12.81,30.31,9.93,5.0,1.89,0.34,4.5,588367610.0,19461.357669999998,3,1.89,1.0,93.75,15.65,0.57,3,3,3.0,0,0,0,1,0,0,1,2
F00000ZOBC,Mirabaud UK Equity High Alpha D GBP Acc,4,5,0.0,-0.18,-0.78,11.12,18.71,15.36,31.39,9.53,0.0,1.07,0.96,3.75,33664276.0,5415.124470000002,4,7.63,1.34,83.32,23.75,0.48,3,1,3.0,0,1,0,0,0,0,2,3
F00000OEPM,UBS (Lux) ES German HiDiv € P-acc,2,3,0.0,0.38,2.57,7.63,17.25,15.03,22.07,3.32,3.0,1.86,0.03,8.92,40130476.0,31302.155089999997,4,-4.1,1.1,97.5,21.39,0.2,3,1,3.0,0,0,0,0,0,1,1,1
F00000SVGQ,Invesco UK Opports (UK) Y (Acc),3,1,1.9550900000000002,-0.23,1.18,10.37,17.57,17.04,28.92,2.55,5.0,0.86,0.28,13.0,827376499.0,16017.534269999998,4,0.62,1.17,91.67,19.78,0.19,3,3,3.0,0,0,0,1,0,0,1,1
F00000HH89,State Street Erp ESG Scrn Mg Vol EqI€Acc,4,3,0.0,1.76,2.77,9.31,10.93,9.4,13.59,5.42,0.0,0.45,0.19,1.33,78071701.0,17599.15656,1,0.58,0.62,75.02,11.12,0.39,3,3,3.0,0,1,0,0,0,0,1,2
F0GBR04RW2,ASI UK High Income Equity I Acc,2,1,2.92259,0.46,0.35,7.27,16.44,15.5,18.72,-2.01,0.0,0.85,0.01,3.17,371004143.0,13717.04777,4,-3.89,1.26,93.4,21.13,-0.02,2,1,3.0,0,0,1,0,0,0,1,1
F00000OXUQ,BL-European Small \u0026 Mid Caps B,3,3,0.0,0.66,4.47,13.03,18.22,13.99,37.05,11.27,5.0,1.48,0.17,8.58,231522731.0,3723.28155,1,4.03,0.76,81.23,16.74,0.66,3,3,3.0,0,0,0,0,1,0,2,3
F00000ZDVB,TB Evenlode Income B Acc,5,5,2.2834,0.1,0.82,9.78,8.68,8.11,7.9,5.99,2.32,0.87,0.03,3.75,3656734238.0,21571.79963,1,4.13,0.75,75.3,13.94,0.44,2,2,2.0,1,0,1,0,0,0,1,2
F00000TUO9,LF Canlife European B Acc,2,3,1.1208,1.8,5.42,9.51,10.92,9.85,22.25,6.23,4.75,0.96,0.22,2.5,57847822.0,55406.72211,3,-2.85,1.04,97.85,15.94,0.41,2,3,3.0,1,0,0,0,0,1,1,2
F000000RDD,Alken Small Cap Europe R,2,2,0.0,-0.46,1.65,8.58,26.2,21.91,45.86,-1.1,3.0,2.21,0.42,10.75,106832695.0,2064.21596,5,-10.02,1.07,86.61,23.51,0.02,3,3,3.0,0,0,0,0,1,0,2,2
F0GBR068AW,BNY Mellon UK Equity Inst Acc,4,4,2.47857,0.03,0.61,8.29,10.83,10.5,13.96,3.48,0.0,1.04,0.09,1.33,690764749.0,23219.09332,2,1.22,0.94,93.75,15.68,0.24,3,1,3.0,0,0,0,1,0,0,1,2
F0GBR04CUU,Fidelity UK Select,4,4,0.16988,0.48,1.12,10.76,14.17,11.29,20.4,4.68,0.0,1.66,0.49,13.5,527637267.0,13013.08025,3,2.48,0.99,89.34,16.87,0.31,3,3,3.0,0,0,0,1,0,0,1,2
F00000YM39,Quilter Inv Eurp ex UK Eq Inc U2 GBP Acc,1,3,1.54819,0.0,2.85,8.19,16.0,16.23,39.72,1.29,5.0,0.75,0.23,4.17,146002436.0,16559.65273,5,-9.53,1.41,92.67,22.46,0.17,2,3,3.0,0,0,0,0,0,1,1,1
F00000ZX12,Jupiter Global Value D EUR Acc,2,2,0.0,1.12,1.28,10.48,26.5,25.5,34.57,4.52,5.0,0.95,0.1,4.67,352365108.0,5130.97974,3,-8.32,1.13,86.26,17.52,0.26,3,3,3.0,0,1,0,0,0,0,2,1
F00000XLBX,Kairos Intl SICAV Pegasus UCITS Y,2,3,0.0,0.9,4.26,6.29,8.76,7.74,5.93,-1.31,0.0,2.01,1.19,0.67,140247889.0,14579.94437,4,-7.17,0.81,77.37,13.97,-0.13,3,3,3.0,0,0,0,0,0,1,1,3
F00000MQHY,Mirabaud Eqs Swiss Sm & Mid A CHF Acc,3,3,0.0,0.01,5.27,8.41,19.49,15.91,36.71,8.75,0.0,1.8,0.05,5.75,1001691143.0,4356.658579999998,4,2.34,0.99,93.16,16.13,0.65,3,3,3.0,0,0,0,0,1,0,2,3
F0GBR053WS,C WorldWide Nordic 1A,3,3,0.0,-0.42,3.36,7.77,15.61,7.49,48.95,14.02,0.0,1.67,0.25,11.67,67330809.0,14338.04594,3,-1.76,1.05,90.99,16.35,0.75,3,3,3.0,0,0,0,0,0,1,1,3
F0GBR04FIF,BMO UK Equity Income 1 Acc,3,2,3.1893,0.06,0.4,9.44,12.87,11.23,16.06,1.44,5.0,1.89,0.41,4.25,48592743.0,17146.97729,4,-0.58,1.21,91.46,20.51,0.13,2,1,2.0,0,0,1,0,0,0,1,1
F00000WMBE,Lazard Pan-European Small Cap B Acc EUR,3,3,0.0,0.1,3.11,12.07,26.84,18.96,48.2,8.39,5.0,1.7,0.21,5.25,82306672.0,2349.97667,3,-0.48,0.99,96.43,19.83,0.46,3,3,3.0,0,0,0,0,1,0,2,3
F0GBR053Y9,LF Majedie UK Equity B Acc,4,4,1.8304099999999999,-0.28,0.83,8.99,14.12,12.14,21.04,1.83,0.0,0.0,0.3,18.25,992902689.0,9157.9732,3,-0.19,1.04,94.39,17.34,0.15,2,2,2.0,0,0,0,1,0,0,2,2
F00000QS7B,Mirova Euro Sustainable Equity I/A EUR,4,5,0.0,0.43,1.46,7.89,14.65,13.02,26.73,8.54,0.0,1.01,0.06,7.58,854655902.0,25315.46508,2,1.61,0.95,98.64,17.31,0.49,3,3,3.0,1,0,0,1,0,0,1,2
F00000UP39,MDPS TOBAM AntiBench UK Equity R1,1,5,0.0,0.85,1.28,8.57,8.88,5.98,16.18,-0.93,5.0,0.8,0.6,14.67,12534401.0,13426.28698,2,-2.89,0.92,92.6,15.48,-0.02,2,2,2.0,0,1,0,0,0,0,1,2
F00000YCGU,UBAM Europe Small Cap Equity AC EUR,3,4,0.0,0.39,1.92,7.6,22.73,14.21,45.89,9.21,0.0,2.19,0.16,4.5,86374845.0,2177.72443,3,0.02,1.04,95.58,21.01,0.48,3,2,2.0,0,0,0,0,1,0,2,3
F00000JVS9,GlobalAccess Eurp ex-UK Alpha Z Acc EUR,2,3,0.008740000000000001,1.11,2.1,8.52,16.7,13.87,29.35,9.23,5.0,2.32,0.03,2.25,102130288.0,28493.655889999998,3,-0.59,1.05,98.38,16.34,0.55,2,3,2.0,0,0,0,0,0,1,1,2
F00000VQIN,State Street Erp Sm Cp ESG Scrn Eq P€Acc,3,3,0.0,-0.46,1.78,13.06,29.64,24.21,46.22,10.05,0.0,1.64,0.33,6.08,29857077.0,1737.8592800000001,4,1.0,1.03,96.25,20.58,0.53,3,3,3.0,1,0,0,0,1,0,3,2
F0GBR04SGT,AXA Rosenberg Pan-Erup Eq Alpha A EURAcc,2,3,0.0,0.51,1.82,8.44,18.42,16.1,25.18,3.31,0.0,0.91,0.43,7.67,33607496.0,26709.433869999997,4,-4.62,1.12,98.34,17.18,0.2,3,3,3.0,0,0,0,1,0,0,1,2
F0GBR04RS3,Threadneedle European Ins Acc GBP,4,5,0.39242,0.76,4.63,9.09,11.77,10.61,26.66,10.65,0.0,1.05,0.7,7.0,879426023.0,38215.18693,3,2.03,1.0,95.88,15.74,0.71,3,3,3.0,0,0,0,0,0,1,1,2
F00000ZW57,DWS Invest German Equities TFC,4,3,0.0,0.47,4.98,7.56,20.65,14.12,29.23,5.25,0.0,0.83,0.14,2.42,288199551.0,30558.628610000003,5,-2.51,1.19,94.85,23.78,0.28,3,3,3.0,1,0,0,0,0,1,1,2
F000014XX1,Artemis Income C Acc,4,4,3.37405,0.28,0.04,7.65,12.52,11.7,20.87,2.68,0.0,1.25,0.19,19.42,4852508869.0,12703.32563,2,0.59,1.05,96.22,17.33,0.2,3,1,3.0,1,0,1,0,0,0,1,1
F00000PNGB,Premier Miton UK Value Opps A Retl Acc,2,4,0.0,-0.19,1.38,9.12,24.94,21.01,50.27,9.5,0.0,1.62,1.09,4.92,701426704.0,1386.69046,4,1.58,0.98,91.02,24.61,0.51,3,3,3.0,0,0,0,0,1,0,3,1
F000010NXG,SUTL Cazenove Charity Equity Income AAcc,3,3,3.8677099999999998,0.08,0.86,9.62,13.98,12.39,22.78,0.84,0.0,0.52,0.15,1.25,62226395.0,10742.23312,3,-1.19,1.1,92.41,18.42,0.1,2,1,3.0,1,0,1,0,0,0,1,1
F00000OKC5,Fidelity Enhanced Income W Acc,3,2,5.49029,0.34,0.4,8.81,9.29,9.05,10.01,1.0,0.0,0.92,0.1,12.33,317110128.0,41683.78191000001,1,-1.23,0.84,93.68,13.99,0.08,3,1,3.0,1,0,1,0,0,0,1,1
F00000ZQYQ,L&G European Equity Income C Acc,2,2,2.57754,0.75,4.51,7.68,14.72,13.26,35.01,6.43,0.0,0.72,0.1,3.5,304101898.0,21003.01689,5,-4.4,1.31,94.1,20.49,0.38,3,3,3.0,0,0,0,0,0,1,1,1
F0GBR04IMW,Franklin Mutual European A(acc)EUR,2,2,0.0,0.96,3.65,6.71,18.71,15.44,36.95,1.51,5.75,1.86,0.03,13.83,560737773.0,18502.29945,4,-0.82,1.07,94.66,21.41,0.11,3,3,3.0,0,0,0,1,0,0,1,1
F0000102PG,Federated Hermes Eurp exUK Eq M GBP Acc,4,4,0.0,2.58,6.58,7.71,7.92,5.25,29.25,10.32,2.32,0.65,0.0,9.5,6251673.0,19028.82105,3,1.5,1.02,84.72,17.16,0.63,2,2,2.0,0,0,0,0,0,1,1,3
F0GBR04AQH,UBAM Swiss Equity AC CHF,4,2,0.0,2.09,6.11,10.42,17.72,13.5,27.3,11.47,0.0,1.44,0.04,13.42,1567464718.0,19094.71861,4,-1.32,1.02,86.96,12.13,0.97,3,2,2.0,0,0,0,0,0,1,1,3
F0GBR04HGZ,Schroder ISF European Value A Acc EUR,2,1,0.0,-0.04,2.57,6.47,25.01,22.02,44.39,0.81,5.0,1.85,0.49,5.17,273523686.0,10366.00863,5,-8.55,1.45,87.54,23.95,0.09,2,3,3.0,0,1,0,0,0,0,1,1
F0GBR04SGM,Vanguard €pean Stk Idx € Acc,4,3,0.0,1.21,5.23,9.15,18.97,16.6,32.13,7.94,0.0,0.12,0.01,22.75,3751293292.0,40482.63383,3,0.11,1.0,99.94,15.37,0.47,2,2,3.0,0,0,0,1,0,0,1,2
FOGBR05KM8,Fidelity Switzerland A-Acc-CHF,2,2,0.0,1.06,7.95,10.38,17.28,14.34,28.2,10.31,5.25,1.93,0.14,3.25,260018834.0,19604.994919999997,4,-2.37,1.05,88.11,12.09,0.92,3,3,3.0,0,0,0,0,0,1,1,2
F0GBR04APW,BGF United Kingdom A2,5,4,0.0,0.23,0.04,8.37,9.07,7.64,17.82,5.03,5.2632,1.83,0.7,7.67,406117378.0,17200.80421,3,3.31,0.83,68.74,16.23,0.34,3,1,3.0,0,0,0,1,0,0,1,3
F00000S97S,UBS (Lux) ES Eurp Opp Uncons € K-1 acc,5,3,0.0,1.31,5.21,9.1,17.36,12.2,28.26,13.11,3.0,1.37,0.56,14.0,622139492.0,29890.692619999998,1,7.24,0.72,80.64,13.09,0.91,3,3,3.0,0,0,0,1,0,0,1,3
F00000QDUF,DPAM INVEST B Equities Euroland W Cap,5,4,0.0,1.02,2.55,8.93,13.69,12.39,26.8,10.88,2.0,0.86,0.15,23.17,1510707591.0,30239.74124,2,4.11,0.85,96.73,15.83,0.65,3,3,3.0,1,0,0,1,0,0,1,3
F00000ZZS6,Alken Continental Europe SEU1,1,1,0.0,-0.61,1.41,8.58,20.84,18.12,25.38,1.52,3.0,1.28,0.53,3.67,41903330.0,6230.51348,4,-7.58,1.06,81.41,18.54,0.12,3,3,3.0,0,0,0,0,0,1,2,1
F000001APJ,BPI GIF Iberia R,4,3,0.0,0.04,-0.22,9.8,15.97,17.07,26.56,3.69,3.0,2.18,0.27,3.5,33514429.0,13369.77237,2,2.78,0.87,97.25,18.92,0.27,3,3,3.0,0,0,0,0,0,1,1,1
F00000LX1G,BGF European Equity Income D2,5,3,0.0,1.92,4.21,6.57,14.32,11.03,24.12,8.45,5.2632,1.08,0.54,10.5,1677133292.0,33564.921239999996,3,2.94,0.88,88.76,15.21,0.5,3,1,3.0,0,0,1,0,0,0,1,2
F00000QBOE,MFS Meridian Continen Eurp Eq I1 USD,5,4,0.0,1.16,5.79,12.42,19.09,14.67,39.81,12.58,0.0,0.81,0.05,12.42,33643223.0,45381.26799,1,2.9,0.86,94.21,13.7,0.77,3,3,3.0,0,0,0,0,0,1,1,2
F000000NT5,MainFirst Top European Ideas A,4,2,0.0,-1.33,0.37,6.37,18.31,11.74,40.38,6.01,5.0,1.72,-0.33,13.92,1064854260.0,2040.6449300000002,5,-2.09,1.39,89.97,23.12,0.36,3,3,3.0,0,1,0,0,0,0,2,2
F00000LNV7,UBS(LUX) ES Eurp Hi Div EUR CHF P-acc,3,3,0.0,-0.3,0.62,5.68,15.99,13.57,22.19,0.73,3.0,1.56,0.5,5.67,192080760.0,29809.24131,3,-2.82,0.98,97.25,15.67,0.16,3,1,3.0,0,0,1,0,0,0,1,1
F00000TPCR,RWC Enhanced Income Fund R GBP Acc,3,4,0.0,1.34,0.55,8.39,19.05,20.12,28.68,3.71,5.0,1.2,-0.11,10.67,107945057.0,13601.89773,1,1.84,0.84,75.02,15.62,0.26,2,1,2.0,1,0,0,1,0,0,1,1
F00000Y64S,Polar Capital UK Value Opports I GBP Acc,1,1,0.0,-0.29,0.51,10.15,18.82,13.95,28.85,3.99,5.0,0.85,-0.27,4.42,1571069462.0,2379.74798,4,-4.02,0.99,91.96,24.71,0.28,3,2,2.0,0,0,0,0,1,0,2,2
F000000GDU,JPM Europe Equity Plus A perf (acc) EUR,4,2,0.0,0.84,4.79,11.87,24.83,21.05,33.25,5.54,5.0,1.72,1.06,14.0,1397547508.0,18556.94505,4,-2.72,1.11,93.85,17.34,0.3,3,3,3.0,0,0,0,1,0,0,1,2
F0GBR05VVH,JPM Europe Dynamic Sm Cp A perf (acc)EUR,3,4,0.0,0.35,6.31,9.98,22.23,13.95,51.14,8.49,5.0,1.74,1.24,16.42,447792970.0,3092.29968,4,-0.86,1.06,93.77,22.17,0.43,3,3,3.0,0,0,0,0,1,0,2,3
F0000008R6,Janus Henderson Instl MainstrmUKEq Z Acc,4,3,2.92864,0.21,0.34,8.19,11.28,11.47,12.78,1.74,0.0,0.04,0.01,1.08,185013574.0,20495.849619999997,3,-0.47,1.04,94.94,17.25,0.14,3,3,3.0,0,0,0,1,0,0,1,1
F00000W222,E.I. Sturdza Strat Eurp Slvr Strs A EUR,3,3,0.0,0.24,1.02,6.94,21.18,15.94,54.02,13.78,0.0,1.71,0.21,6.08,103532440.0,1490.46987,4,2.68,1.05,93.12,21.69,0.67,2,2,1.0,0,0,0,0,1,0,3,2
F00000Z4XQ,Dominion Global Trends Lxy Cnsmr GBP C,2,4,0.0,0.41,2.38,4.42,3.21,1.41,16.57,5.42,2.32,1.35,0.19,14.0,69938702.0,41704.389839999996,2,-4.37,0.87,68.72,14.78,0.43,2,2,2.0,0,0,0,0,0,1,1,3
F0GBR05PYU,Schroder Recovery A Acc,3,3,1.6749,-0.21,1.82,6.82,18.46,18.46,36.02,0.75,0.0,1.66,0.07,14.92,1144440451.0,8213.97615,4,-0.99,1.35,84.69,23.78,0.11,2,3,3.0,0,1,0,0,0,0,2,1
F00000OBQX,Franklin UK Mid Cap W Acc,3,5,0.51758,0.54,2.27,13.08,20.97,15.4,25.44,4.87,0.0,0.82,0.22,9.67,1143448236.0,2073.79581,4,0.58,1.04,95.61,23.39,0.3,3,3,3.0,1,0,0,0,1,0,2,2
F0GBR04OC1,Halifax Smaller Coms C,1,2,0.09742999999999999,-1.05,2.56,14.56,22.63,18.46,31.94,2.74,0.0,0.34,0.31,30.67,158059516.0,723.10137,4,-5.0,0.98,86.38,25.2,0.23,2,2,2.0,0,0,0,0,1,0,3,2
F00000OMM6,Lazard Global Lstd Infras Eq A Acc GBP,3,5,0.0,1.5,2.93,9.85,10.43,10.47,16.62,6.54,0.0,1.0,0.17,9.33,1501125122.0,11559.93011,4,1.85,0.86,86.36,13.97,0.44,3,3,3.0,0,0,0,0,0,1,1,1
F00000WF47,Generali IS SRI Ageing Population DX EUR,4,4,0.0,1.39,3.19,8.75,15.8,13.52,21.47,6.88,5.0,1.7,0.11,4.58,479334873.0,25577.84742,2,-0.38,0.93,95.19,14.75,0.41,2,2,2.0,0,0,0,1,0,0,1,2
F00000MEXQ,Schroder UK Alpha Plus Z Acc,4,5,2.12167,0.0,-1.55,7.57,11.79,10.53,23.26,4.68,0.0,0.91,0.4,3.25,572934717.0,13063.781659999999,4,2.5,1.19,94.14,19.78,0.29,2,3,3.0,1,0,0,1,0,0,1,2
F00000P5TW,Liontrust MA UK Equity A Acc,3,4,2.00153,0.06,1.52,8.45,12.6,9.18,16.32,2.65,0.0,0.96,0.02,8.33,120693367.0,10909.61917,4,1.05,1.06,87.72,18.34,0.22,2,2,3.0,1,0,0,1,0,0,1,2
F000000I15,T. Rowe Price Eurp Eq A EUR,4,4,0.0,1.24,4.8,8.67,16.82,13.92,28.09,9.5,5.0,1.67,0.49,12.08,90142867.0,16885.43744,2,2.55,0.89,95.17,13.91,0.62,3,3,3.0,0,0,0,1,0,0,1,3
F0GBR04M0F,Comgest Growth Eurp Smlr Coms EUR Acc,5,3,0.0,1.1,-0.67,6.89,10.18,7.42,26.92,13.08,4.0,1.57,0.12,9.0,936929724.0,4532.0568299999995,2,6.2,0.81,77.0,17.67,0.77,2,2,3.0,0,0,0,0,1,0,2,3
F00000SJ0A,BNP Paribas Europe Real Estt Scs Cl C,2,5,0.0,2.9,5.45,14.24,16.5,13.0,24.04,3.39,3.0,1.97,0.21,3.33,240458511.0,5158.0673799999995,4,-2.56,1.06,97.44,18.26,0.16,3,3,3.0,1,0,0,0,0,1,2,2
F000010AB6,Royal London Sustainable Leaders B Acc,5,5,1.21045,-0.04,1.45,11.75,10.32,8.34,14.69,10.04,0.0,0.38,0.21,17.58,2812271761.0,24370.03485,1,8.15,0.73,77.12,13.38,0.76,2,1,3.0,0,0,0,1,0,0,1,2
F0GBR04H8N,LF Adam Worldwide Acc,2,2,1.0806200000000001,0.24,0.67,7.3,10.36,8.88,15.07,5.19,0.0,1.62,0.1,17.83,16742558.0,16390.55585,3,-6.01,1.02,93.78,14.68,0.37,2,3,2.0,0,0,0,1,0,0,1,2
F00000Q8AT,Royal London Europe ex UK Tracker Z Acc,3,3,1.35579,1.59,5.74,10.13,11.94,10.79,25.71,9.31,0.0,0.26,-0.06,0.42,876270751.0,36468.297569999995,3,-0.31,1.06,98.44,16.44,0.57,2,3,3.0,0,0,0,0,0,1,1,2
F00000U3S4,Allianz Europe Conviction Eq WT EUR,4,3,0.0,1.19,4.51,7.78,21.39,17.81,31.15,9.68,0.0,0.67,0.05,4.5,169649322.0,29315.07008,4,1.23,1.1,96.06,17.11,0.53,3,1,3.0,0,0,0,1,0,0,1,1
F00000PJ02,BNY Mellon Equity Income Booster B Acc,2,3,5.37782,-0.06,-0.11,8.79,13.26,13.15,18.04,-1.82,0.0,0.99,0.21,8.33,71997581.0,14054.54731,3,-3.82,1.19,94.27,19.78,-0.03,3,1,3.0,0,0,1,0,0,0,1,1
F00000ZW92,Digital Stars Europe Acc1 EUR,4,2,0.0,0.63,3.65,13.74,27.04,20.78,47.82,11.78,5.0,1.63,0.53,19.92,687433191.0,4439.22332,3,4.28,1.0,81.49,17.22,0.65,3,3,3.0,0,1,0,0,0,0,2,3
F0GBR04S4U,JPM UK Smaller Companies A Acc,3,3,0.0,-0.11,1.3,16.65,25.26,17.53,49.36,12.34,0.0,1.6,0.23,20.75,249124565.0,1117.73022,4,4.73,0.86,82.07,22.82,0.63,3,3,3.0,0,0,0,0,1,0,3,3
F0GBR06N2I,SPW Multi-Manager UK Eq Growth A Acc,2,4,0.6998800000000001,0.43,0.16,7.36,16.1,14.41,23.32,2.02,5.0,0.62,0.65,16.67,88528576.0,9082.66373,5,-0.1,1.25,95.65,20.65,0.16,2,2,2.0,0,0,0,1,0,0,2,2
F00000JWFU,iShares UK Equity Index (UK) A Acc,3,3,2.15265,0.04,0.08,8.05,12.0,11.58,15.91,1.87,5.0,0.51,0.29,5.25,11285205172.0,22096.380119999998,3,-0.33,1.05,96.79,17.27,0.15,3,1,3.0,0,0,0,1,0,0,1,2
